	data	usuario	conteudo	retweets	favoritos	local	seguidores	amigos
984587209570471938	2018-04-13 00:20:58	Banco Inter	@MOBILIDADECOTIA Ei, Carlinhos! Você já realizou a solicitação de crédito? Caso positivo, você terá o retorno em até 7 dias pelo e-mail :)	0	1		114619	3139
984585865195413505	2018-04-13 00:15:37	Banco Inter	@ikiba @brenissimo Vem você também nessa revolução bancária com a gente, Evelyn! https://t.co/x3kb6kwA72	0	1		114619	3139
984584271112409088	2018-04-13 00:09:17	Flávio Passagli	#Agilzinha #BancoInter corra e aplique seu dinheiro!!!	0	0		303	815
984584062575706112	2018-04-13 00:08:27	Banco Inter	@brenissimo Seja bem-vindo! ? https://t.co/5Q9106aZmd	0	0		114619	3139
984583849102409728	2018-04-13 00:07:36	Banco Inter	"@ribamarcorretor Seja bem-vindo, Ribamar! :)
Precisando de qualquer coisa, #contacomagente ?"	0	1		114619	3139
984583063144411137	2018-04-13 00:04:29	Banco Inter	@mauricio1903182 Você até pode solicitar a 2º via do seu cartão pela Central de Atendimento, mas lembramos que ele… https://t.co/GVO2TZS5eG	0	1		114619	3139
984583027060805632	2018-04-13 00:04:20	Banco Inter	@mauricio1903182 Ei, Mauricio! A princípio o cartão laranja será enviado para os novos correntistas e quem já é cli… https://t.co/iIa25Alntb	0	0		114619	3139
984581625458634753	2018-04-12 23:58:46	KnD	"@antonioverger @nubank @Bancointer @picpay @PayPal_BR @coinbase @tabtraderbtc Incluiria @organizze na lista, no mais só a ""nata"""	0	0		101	95
984581404892782592	2018-04-12 23:57:54	sei la mano	@Bancointer poderiam me ajudar?	0	0		16	435
984581353390923777	2018-04-12 23:57:41	Banco Inter	@LucianoSaantoos Ei, Luciano! Não temos previsão para disponibilizarmos a função crédito para Contas MEI. Continue… https://t.co/aHnl1dlX9K	0	0		114619	3139
984580007908569093	2018-04-12 23:52:21	Banco Inter	@m7alves Agradecemos pelas indicações e parcerias ? #contacomagente https://t.co/JU0IV284aV	0	0		114619	3139
984579611349659649	2018-04-12 23:50:46	Bruno Campos Santos	@Bancointer Olá, pessoal agora a tarde recebi o e-mail com o código obrigado!	0	0		6	86
984579193454387200	2018-04-12 23:49:06	Banco Inter	@jjbrunocs Ei, Bruno! Orientamos que verifique caixa de entrada, lixo eletrônico e SPAM. Caso o e-mail não tenha ch… https://t.co/XgDvl8rUT1	0	1		114619	3139
984577742179065857	2018-04-12 23:43:20	Banco Inter	@barbozawagner Chamamos você! Dê uma olhadinha lá :)	0	0		114619	3139
984575644104318976	2018-04-12 23:35:00	cassio Rafael	@Bancointer boa noite cartão de crédito Banco inter também Faz?	0	0		75	703
984573873734782976	2018-04-12 23:27:58	Fred Marinho	@Bancointer @LucianoSaantoos Tá né ?? fazer o quê ?	0	0		211	74
984573756202016774	2018-04-12 23:27:30	felipe ananias silva	RT @Bancointer: Ser parceiro é também oferecer as melhores condições para você proteger seu patrimônio. Faça já uma cotação dos seguros aut…	15	0		0	2
984573401682628611	2018-04-12 23:26:06	Banco Inter	@vanbrida Olha nossa reação em saber que o seu cartão chegou: https://t.co/ArXDufL23V	0	1		114619	3139
984572572036681728	2018-04-12 23:22:48	Diego Bachini Lima	@Bancointer feito	0	0		435	410
984572478952542210	2018-04-12 23:22:26	Banco Inter	"@henriqueBH10 @fabio_amoras Ei, Carlos! Lamentamos o transtorno.
Podemos te ajudar de alguma forma por aqui?"	0	0		114619	3139
984572212073115648	2018-04-12 23:21:22	Banco Inter	@click_bh @LucianoSaantoos Ei, Fred! É necessário aguardar o prazo de 180 dias para realizar uma nova solicitação, tá bem?	0	1		114619	3139
984571517890686977	2018-04-12 23:18:36	Banco Inter	@LucianoSaantoos @click_bh Ei, boa noite! Atualmente, não trabalhamos com a função crédito no cartão para Contas ME… https://t.co/srOKQW4vsQ	0	1		114619	3139
984571483816185857	2018-04-12 23:18:28	Brenner Freitas ??	@Bancointer Valeu pela dica ?	0	0		338	289
984571113731690496	2018-04-12 23:17:00	Banco Inter	@Brenner_Freitas Ei, Brenner! A caneta é enviada aos clientes somente quando sua primeira aplicação no Banco Inter… https://t.co/ZQvteaZJJQ	0	1		114619	3139
984570259326881793	2018-04-12 23:13:36	jackeline	@Bancointer boa noite! sou correntista e queria saber como faço pra ter um cartão com o logo do são Paulo	0	0		508	942
984569904627056642	2018-04-12 23:12:12	Mateus Bittencourt	@Bancointer boa noite. Segui os passos para alteração de limites mas não tive a opção de alterar. Podem me ajudar?	0	0		12	150
984569896049790977	2018-04-12 23:12:10	alexandre aguiar	@Bancointer teria como chamar no privado?	0	0		119	278
984569836025114624	2018-04-12 23:11:55	Hugo Moreno	@Bancointer como faço pra começar a receber meu salário na minha conta do Banco Inter ?	0	0		217	956
984569608714715136	2018-04-12 23:11:01	Banco Inter	@_brenosco Caso você ainda não seja correntista, basta baixar o App do Banco Inter exclusivo para o SPFC, no Google… https://t.co/dfWWlWfnNj	0	0		114619	3139
984569552687247360	2018-04-12 23:10:48	Banco Inter	@_brenosco Ei! Se você já é correntista, basta acessar seu Internet Banking, na aba Cartões &gt; Consultar Cartões, e… https://t.co/M1R2gm1uGG	0	1		114619	3139
984568809112719362	2018-04-12 23:07:51	Banco Inter	"@godxplan Ei, Joao! Ficamos felizes que tenha gostado :)
Está em nosso planejamento a interface do Internet Banking, tá bem?"	0	0		114619	3139
984568578950291456	2018-04-12 23:06:56	Lucas	@Bancointer oi inter, é legal que de pra antecipar as faturas do cartao mas seria mais legal se desse pra antecipar as parcelas	0	0		151	540
984568314499420160	2018-04-12 23:05:53	Jessica  Fiuza	@Bancointer Agora não precisa mais, eu precisava da ajuda de vocês há 2 dias atrás.	0	0		230	212
984567646090944513	2018-04-12 23:03:13	@Arara Informa	RT @A51_SlimShard: Olha, tenho que ser honesto. Um dos melhores bancos que ja tive conta ate o momento foi o @Bancointer , sem sombra de du…	1	0		0	2
984566884514320384	2018-04-12 23:00:12	Uelington	@Bancointer Não tô conseguindo usar, aparece mensagem de erro na máquina (já testei em 3 lugares)... Tem como vocês providenciarem a 2ª via?	0	0		265	1362
984566863081410567	2018-04-12 23:00:07	Banco Inter	@_luaemcancer Ei, tudo bem? É necessário aguardar o prazo de compensação do boleto, ok? Lembramos que o prazo é de até 2 dias úteis :)	0	1		114619	3139
984566496125968384	2018-04-12 22:58:39	Banco Inter	"@MonicaPaes Ei, Monica! Para acessar o informe de rendimentos acesse seu Internet Banking &gt; Serviços.
Qualquer outr… https://t.co/YgF2OVSzUg"	0	0		114619	3139
984565102774022146	2018-04-12 22:53:07	Banco Inter	@sforcinijunior Ei! A caneta é enviada aos clientes somente quando sua primeira aplicação no Banco Inter tem o valo… https://t.co/VDZ7ZD8s4K	0	1		114619	3139
984564329239535616	2018-04-12 22:50:03	Banco Inter	@FrancianoBarbo1 Ei, Franciano! Como podemos te ajudar?	0	0		114619	3139
984563851344703488	2018-04-12 22:48:09	Banco Inter	@DBachiniLima Ei, Diego! Para que possamos te ajudar com o primeiro acesso de sua conta, poderia nos chamar por DM?	0	0		114619	3139
984563676542795777	2018-04-12 22:47:27	Banco Inter	@1tristana Luiz, devido o sigilo bancário, para alteração cadastral de primeiro acesso é necessário que entre em contato com nossa Central.	0	1		114619	3139
984563376633327616	2018-04-12 22:46:15	Banco Inter	@JessicaFiuza Jessica, poderia nos chamar por DM? Vamos te ajudar por lá :)	0	0		114619	3139
984563179731775488	2018-04-12 22:45:29	Banco Inter	@davidctrl Ei, David! A caneta é enviada aos clientes somente quando sua primeira aplicação no Banco Inter tem o va… https://t.co/apXEmmOlXc	0	0		114619	3139
984563053621637133	2018-04-12 22:44:58	Banco Inter	@letitbeblues Ei, Fabio! Poderia reinstalar o seu app e tentar novamente? Caso o erro persista, nos informe por aqui :)	0	0		114619	3139
984562858137653249	2018-04-12 22:44:12	Banco Inter	@isisdoriss Vamos sim, Dora! Nos chame por DM? Vamos te orientar melhor :)	0	0		114619	3139
984562756870443008	2018-04-12 22:43:48	Banco Inter	@ErnaneQM Ei, Ernane! Já está em nosso planejamento um app exclusivo para a Conta PRO. Continue nos acompanhando, s… https://t.co/NbKM5jPo95	0	0		114619	3139
984562504666927104	2018-04-12 22:42:48	Banco Inter	@lurs__ Ei, L! Por qual motivo não está aparecendo no app? Poderia reinstalar o seu app e verificar se o erro persiste?	0	0		114619	3139
984562491266158594	2018-04-12 22:42:44	E.	@Bancointer Então esqueceram de mim rss	0	0		451	1063
984562158758440967	2018-04-12 22:41:25	Banco Inter	"@otaudojohn Seja bem-vindo, Joao! :)
#contacomagente para o que precisar ?"	0	0		114619	3139
984561386205347841	2018-04-12 22:38:21	Banco Inter	@lorencao Ei, E! A caneta é enviada aos clientes somente quando sua primeira aplicação no Banco Inter tem o valor d… https://t.co/eFLm0HkmDY	0	0		114619	3139
984560600935215104	2018-04-12 22:35:14	Banco Inter	@tianomsilva Vamos te chamar por DM, Cristiano!	0	0		114619	3139
984560343371436039	2018-04-12 22:34:12	Banco Inter	@fcmartinelli Agradecemos a sugestão, Fernando! Vamos encaminhar para o setor responsável :)	0	0		114619	3139
984559492703670274	2018-04-12 22:30:49	L	@Bancointer Já que relatam que não possui taxa vou pedir para ele entrar em contato sim.	0	0		372	201
984558991585042432	2018-04-12 22:28:50	Lucas Rabelo	"Fiz o meu primeiro LCI 90 dias com o @Bancointer 
Primeiros de muitos.. alooo #bancointer libera o cartão de crédito pra mim kkk"	0	1		134	362
984557609050046464	2018-04-12 22:23:20	Banco Inter	@edrickbelo Ei! A caneta é enviada aos clientes somente quando sua primeira aplicação no Banco Inter tem o valor de… https://t.co/aB0nBXlgTA	0	1		114619	3139
984557510014185472	2018-04-12 22:22:57	Diogo Marcos	Estou muito feliz por ser cliente do @Bancointer. Agora além da Conta PF, agora conto com a Conta PJ... Tudo muito… https://t.co/KYneYvCnbQ	0	0		28615	22042
984557351335354369	2018-04-12 22:22:19	?6a1	@Bancointer fala meu consagrado, fmz? Pra colocar um débito automático na minha conta o que eu preciso?	0	0		386	192
984556794549764097	2018-04-12 22:20:06	Samuel Sucasas	@blogcitario @nubank Chefe, isso porque você não conhece o @Bancointer. O melhor do mundo. Experimente.	0	0		156	190
984556542073729029	2018-04-12 22:19:06	Banco Inter	@Elivelton_Costa Ei, poderia pedir o seu amigo para entrar em contato com a gente? Não cobramos taxas para nossos c… https://t.co/acArKPanmC	0	0		114619	3139
984555551488184320	2018-04-12 22:15:10	Órbi	#OrbiNow Recebemos essa turma incrível de jurídicos corporativos que acreditam na colaboração como ferramenta de in… https://t.co/han6r0U5ic	0	4		1117	83
