	data	usuario	conteudo	retweets	favoritos	local	seguidores	amigos
985181878561988609	2018-04-14 15:43:58	madu	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1393	0		1477	1350
985181860757204992	2018-04-14 15:43:54	? bruna	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1393	0		163	203
985181852347654144	2018-04-14 15:43:52	sayuri?;; VEM ROUGUE ROUGE	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1393	0		206	132
985181732830957572	2018-04-14 15:43:23	miach	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1393	0		5268	3993
985181730826063872	2018-04-14 15:43:23	Melly_Moon ?	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1393	0		171	306
985181724148715525	2018-04-14 15:43:21	mauriana	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1393	0		1493	1335
985181695753314304	2018-04-14 15:43:14	Sol;; EUPHORIA	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1393	0		1398	879
985181647678201857	2018-04-14 15:43:03	Do Not Dropped Any	Gostei de um vídeo @YouTube https://t.co/phFQohdqMg MAIOR ASSALTO A BANCO DO BRASIL !!	0	0		192	224
985181605005316098	2018-04-14 15:42:53	Agatha vai sentir saudades da nicoly	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1393	0		4287	4181
985181558305894401	2018-04-14 15:42:41	Maria	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1393	0		2434	1228
985181535736422401	2018-04-14 15:42:36	luiza	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1393	0		1289	2845
985181463191711744	2018-04-14 15:42:19	carolizzz	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1393	0		2588	2196
985181445764370432	2018-04-14 15:42:15	?sdv	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1393	0		613	606
985181394610647045	2018-04-14 15:42:02	Erick	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1393	0		12062	4632
985181372347240448	2018-04-14 15:41:57	e?sa?	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1393	0		98	96
985181368232611840	2018-04-14 15:41:56	Bolinho	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1393	0		224	80
