	data	usuario	conteudo	retweets	favoritos	local	seguidores	amigos
985177641106976768	2018-04-14 15:27:08	Omar	RT @JornalGGN: Xadrez de como, com jeitinho, Barroso beneficiou o Itau https://t.co/AEYYLMCTFK https://t.co/UUEVDPJw97	3	0		409	468
985177571351498753	2018-04-14 15:26:51	Bruce Wayne	RT @TavaresLucena12: @entidadefenix @ceribeiro82 @gilmoraes41 @Condefabi @AriSirius @Murillo_1914 @ventosuli6 @gloriaspadetti @cleberpv @ul…	4	0		2139	5001
985177373996797952	2018-04-14 15:26:04	Marcos Van Acker	RT @luisnassif: Xadrez de como, com jeitinho, Barroso beneficiou o Itau https://t.co/AF6bYVvysW https://t.co/me1ppNTSU9	27	0		61	487
985177317789102080	2018-04-14 15:25:50	Senju	RT @luisnassif: Xadrez de como, com jeitinho, Barroso beneficiou o Itau https://t.co/AF6bYVvysW https://t.co/me1ppNTSU9	27	0		153	206
985177216526012416	2018-04-14 15:25:26	Hamilton Ribeiro	RT @luisnassif: Xadrez de como, com jeitinho, Barroso beneficiou o Itau https://t.co/AF6bYVvysW https://t.co/me1ppNTSU9	27	0		2686	4999
985177208007397378	2018-04-14 15:25:24	Adolfo Lopez	"RT @catiacarvalhosp: Compre seu vídeo
Por  200 reais ??Deposite em uma
dessas contas importante que mande o comprovante e pronto .Assim voc…"	16	0		154	685
985177086578122752	2018-04-14 15:24:55	lucio vilar	RT @luisnassif: Xadrez de como, com jeitinho, Barroso beneficiou o Itau https://t.co/AF6bYVvysW https://t.co/me1ppNTSU9	27	0		273	254
985176990608224257	2018-04-14 15:24:32	Iveraldo Machado	I'm at Itaú - @itau in Balneário Camboriú, SC https://t.co/2TzkudgXhS	0	0	Place(_api=<tweepy.api.API object at 0x0000022D1C732470>, id='f0849ab7d3658fec', url='https://api.twitter.com/1.1/geo/id/f0849ab7d3658fec.json', place_type='city', name='Balneário Camboriú', full_name='Balneário Camboriú, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022D1C732470>, type='Polygon', coordinates=[[[-48.677489, -27.061288], [-48.568874, -27.061288], [-48.568874, -26.9542747], [-48.677489, -26.9542747]]]), attributes={})	48	120
985176656586444800	2018-04-14 15:23:13	Andre Ianni	RT @luisnassif: Xadrez de como, com jeitinho, Barroso beneficiou o Itau https://t.co/AF6bYVvysW https://t.co/me1ppNTSU9	27	0		101	398
985176561610645504	2018-04-14 15:22:50	CCarvalho	RT @luisnassif: Xadrez de como, com jeitinho, Barroso beneficiou o Itau https://t.co/AF6bYVvysW https://t.co/me1ppNTSU9	27	0		770	1207
985176524289728512	2018-04-14 15:22:41	MariaGraças P.Coelho	Xadrez de como, com jeitinho, Barroso beneficiou o Itau e seu antigo escritório de advocacia tão falado por Gilmar… https://t.co/C1tPOpri9i	0	0		3563	3025
985176119556046848	2018-04-14 15:21:05	Irene LULA Blini	Uau..... deu uma rasteira no povo brasileiro em MILHÕES.  Isenção  para ladrões,  UAU...... https://t.co/1iCni3Gz5N	0	0		411	70
985176093043953664	2018-04-14 15:20:58	Ari Moro	@entidadefenix @TavaresLucena12 @ceribeiro82 @gilmoraes41 @Condefabi @Murillo_1914 @ventosuli6 @gloriaspadetti… https://t.co/drsA4MN3Bv	0	1		1909	1919
985175986395336705	2018-04-14 15:20:33	Ari Moro	@entidadefenix @TavaresLucena12 @ceribeiro82 @gilmoraes41 @Condefabi @Murillo_1914 @ventosuli6 @gloriaspadetti… https://t.co/obSaUbyywF	0	1		1909	1919
985175649982836736	2018-04-14 15:19:13	VAGAS.com.br	Vagas p/ CAIXA - Itaú Unibanco - Juazeiro/BA - https://t.co/QfkMo9ZwaE	0	0		8405	50
985175572564316161	2018-04-14 15:18:54	Ronaldo Farias	Xadrez de como, com jeitinho, Barroso beneficiou o Itau ? https://t.co/5N7dLUDZTj	0	0		62	138
985175481552113666	2018-04-14 15:18:33	Sabidinho	RT @JornalGGN: Xadrez de como, com jeitinho, Barroso beneficiou o Itau https://t.co/AEYYLMCTFK https://t.co/UUEVDPJw97	3	0		266	277
985175370898042880	2018-04-14 15:18:06	João Luiz Pena	RT @luisnassif: Xadrez de como, com jeitinho, Barroso beneficiou o Itau https://t.co/AF6bYVvysW https://t.co/me1ppNTSU9	27	0		691	1963
985175357656649729	2018-04-14 15:18:03	Ero Dias	@STF_oficial Ministro @gilmarmendes, quando o senhor disse para o ministro Barroso fechar o escritório de advocacia… https://t.co/pA08G31gIl	0	0		52	101
985175252043956225	2018-04-14 15:17:38	VAGAS.com.br	Vagas p/ ESTAGIÁRIO AG OP 6H - Itaú Unibanco - Dourados/MS - https://t.co/GYjcaks9zT	0	0		6348	49
985175235963113473	2018-04-14 15:17:34	Chogiwa Store	"RT @ChogiwaStore: (?) PRONTA ENTREGA: PREÇO ATUALIZADO
• EXO BOOKMARK GIFT SHOP
• 32,00 cada
• Xiumin, BH e CY vendidos
• Pagamento por dep…"	5	0		2882	90
985175196318433281	2018-04-14 15:17:25	Chogiwa Store	"RT @ChogiwaStore: (?) PREORDER: RED VELVET - FIRST CONCERT PHOTOBOOK
• Frete de 30-90 dias úteis ou 15-45 dias úteis
• Pagamento por depósi…"	2	0		2882	90
985175186260611073	2018-04-14 15:17:22	Chogiwa Store	"RT @ChogiwaStore: (?) PREORDER: WANNA ONE - PHOTO ESSAY PHOTOBOOK
• Frete de 30-90 dias úteis ou 15-45 dias úteis
• Pagamento por depósito/…"	4	0		2882	90
985175149086375937	2018-04-14 15:17:13	Chogiwa Store	"RT @ChogiwaStore: (?) PRONTA ENTREGA: PREÇO ATUALIZADO
• ICE TRAY: Cada set c/ 2, 40,00
• SMTOWN: 34,00 cada
• Pagamento por depósito/trans…"	4	0		2882	90
985175060620169216	2018-04-14 15:16:52	Lula Livre	RT @luisnassif: Xadrez de como, com jeitinho, Barroso beneficiou o Itau https://t.co/AF6bYVvysW https://t.co/me1ppNTSU9	27	0		27	295
985174837554540547	2018-04-14 15:15:59	thiago	Crl, ontem eu e billy fomos no itau ali da tqr p sacar dinheiro, e a porra do banco comecou a tocar uma sirene alto… https://t.co/45a5WPNLQF	0	0	Place(_api=<tweepy.api.API object at 0x0000022D1C732470>, id='97bcdfca1a2dca59', url='https://api.twitter.com/1.1/geo/id/97bcdfca1a2dca59.json', place_type='city', name='Rio de Janeiro', full_name='Rio de Janeiro, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022D1C732470>, type='Polygon', coordinates=[[[-43.795449, -23.08302], [-43.0877068, -23.08302], [-43.0877068, -22.7398234], [-43.795449, -22.7398234]]]), attributes={})	415	322
985174701898190849	2018-04-14 15:15:27	Ione MORO ÁCIDA	RT @TavaresLucena12: @entidadefenix @ceribeiro82 @gilmoraes41 @Condefabi @AriSirius @Murillo_1914 @ventosuli6 @gloriaspadetti @cleberpv @ul…	4	0		4782	3842
985174436792930304	2018-04-14 15:14:24	JornalGGN	Xadrez de como, com jeitinho, Barroso beneficiou o Itau https://t.co/AEYYLMCTFK https://t.co/UUEVDPJw97	3	6		32673	53
985174396959645697	2018-04-14 15:14:14	Rowzenberg Rossi	RT @luisnassif: Xadrez de como, com jeitinho, Barroso beneficiou o Itau https://t.co/AF6bYVvysW https://t.co/me1ppNTSU9	27	0		82	179
985174291716042754	2018-04-14 15:13:49	Nelson Kao	Agora Caubóis do Apocalipse dia 20/04 21:30h no Itaú Augusta! Dá pra comprar online até amanhã aqui… https://t.co/xT05SpOFqB	0	0		325	509
985174278390845445	2018-04-14 15:13:46	Claudomiro Sales	Como diz um deputado, o Barroso é o pior ministro do STF. Mas também indicar um ex-advogado da Globo foi uma estupi… https://t.co/QHEPVbDf0v	0	0		68	209
985174264667082754	2018-04-14 15:13:43	Chogiwa Store	"RT @ChogiwaStore: (?) PRONTA ENTREGA: GOT7, ON LACRADO
• 147,00 reais
• Pôster dobrado incluso e Look Book
• Pagamento por depósito/transfe…"	6	0		2882	90
985174220958261249	2018-04-14 15:13:32	Toni Lula da Silva Bulhoes	Xadrez de como, com jeitinho, Barroso beneficiou o Itau https://t.co/bedcMq6ikN	0	1		4842	4325
985174137575559170	2018-04-14 15:13:12	Luciane Franco	RT @Marcelo_Curcio: O Banco Itaú manda no Brasil e abusa economicamente do cidadão brasileiro mais simples. O pior disso tudo é que o Itaú…	1	0		803	720
985173949641318403	2018-04-14 15:12:27	jose guimaraes	RT @luisnassif: Xadrez de como, com jeitinho, Barroso beneficiou o Itau https://t.co/AF6bYVvysW https://t.co/me1ppNTSU9	27	0		104	29
985173507167477761	2018-04-14 15:10:42	candy sem crush	Alguns clientes do Itaú estão tendo problemas em adicionar seus cartões no Apple Pay via @blogdoiphone https://t.co/ulKuCR402I	0	0	Place(_api=<tweepy.api.API object at 0x0000022D1C732470>, id='c023acc638c5fc22', url='https://api.twitter.com/1.1/geo/id/c023acc638c5fc22.json', place_type='city', name='Santana de Parnaíba', full_name='Santana de Parnaíba, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022D1C732470>, type='Polygon', coordinates=[[[-47.035691, -23.508811], [-46.800548, -23.508811], [-46.800548, -23.385156], [-47.035691, -23.385156]]]), attributes={})	161	448
985173181706194944	2018-04-14 15:09:24	VAGAS.com.br	Vagas p/ CAIXA - Itaú Unibanco - Brasília/DF - https://t.co/20BdXOJH05	0	0		4440	49
985173120658169856	2018-04-14 15:09:10	Roberto Numeriano	RT @luisnassif: Xadrez de como, com jeitinho, Barroso beneficiou o Itau https://t.co/AF6bYVvysW https://t.co/me1ppNTSU9	27	0		893	672
985173027854913536	2018-04-14 15:08:48	regis braga	RT @luisnassif: Xadrez de como, com jeitinho, Barroso beneficiou o Itau https://t.co/AF6bYVvysW https://t.co/me1ppNTSU9	27	0		1390	1245
985172912943529985	2018-04-14 15:08:20	Rosaly Melo	RT @luisnassif: Xadrez de como, com jeitinho, Barroso beneficiou o Itau https://t.co/AF6bYVvysW https://t.co/me1ppNTSU9	27	0		408	801
985172839480352768	2018-04-14 15:08:03	Lula livre	RT @luisnassif: Xadrez de como, com jeitinho, Barroso beneficiou o Itau https://t.co/AF6bYVvysW https://t.co/me1ppNTSU9	27	0		534	497
985172773793386496	2018-04-14 15:07:47	Itaú	@karlacseabra    Possui conta pessoa física ou jurídica,  para realizar esta operação é necessário, senha eletrônic… https://t.co/JLi5JIBKpQ	0	0		618005	14492
985172417613058048	2018-04-14 15:06:22	Galo Vasco Lula da Silva	RT @luisnassif: Xadrez de como, com jeitinho, Barroso beneficiou o Itau https://t.co/AF6bYVvysW https://t.co/me1ppNTSU9	27	0		1402	1958
985172391230885888	2018-04-14 15:06:16	Itaú	@karlacseabra   Oi.Karla . Boa tarde. Qual a mensagem de erro?	0	0		618005	14492
985172003790442496	2018-04-14 15:04:43	Obertinho Maculan	RT @luisnassif: Xadrez de como, com jeitinho, Barroso beneficiou o Itau https://t.co/AF6bYVvysW https://t.co/me1ppNTSU9	27	0		24	177
985171993581555713	2018-04-14 15:04:41	7x SEM FAX ?	@gregolhp @Bradesco @itau pode ajudar sim	0	1		328	173
985171921221439490	2018-04-14 15:04:24	Fábio O. Ribeiro	RT @luisnassif: Xadrez de como, com jeitinho, Barroso beneficiou o Itau https://t.co/AF6bYVvysW https://t.co/me1ppNTSU9	27	0		529	114
985171688072630272	2018-04-14 15:03:28	carmem Souza	RT @luisnassif: Xadrez de como, com jeitinho, Barroso beneficiou o Itau https://t.co/AF6bYVvysW https://t.co/me1ppNTSU9	27	0		1123	2283
985171668799717376	2018-04-14 15:03:24	aldir	RT @luisnassif: Xadrez de como, com jeitinho, Barroso beneficiou o Itau https://t.co/AF6bYVvysW https://t.co/me1ppNTSU9	27	0		693	1776
985171568438505473	2018-04-14 15:03:00	RODRIGO PILHA LULA DA SILVA	RT @luisnassif: Xadrez de como, com jeitinho, Barroso beneficiou o Itau https://t.co/AF6bYVvysW https://t.co/me1ppNTSU9	27	0		3366	761
985171343481196547	2018-04-14 15:02:06	Luis Nassif	Xadrez de como, com jeitinho, Barroso beneficiou o Itau https://t.co/AF6bYVvysW https://t.co/me1ppNTSU9	27	25		237125	900
985171258752061442	2018-04-14 15:01:46	Miguel Angel	"RT @catiacarvalhosp: Compre seu vídeo
Por  200 reais ??Deposite em uma
dessas contas importante que mande o comprovante e pronto .Assim voc…"	16	0		35	52
985170662665879553	2018-04-14 14:59:24	VAGAS.com.br	Vagas p/ CAIXA - Itaú Unibanco - Planaltina/GO - https://t.co/oLX3zsBBGi	0	0		4440	49
985170614280491008	2018-04-14 14:59:12	VAGAS.com.br	Vagas p/ CAIXA - Itaú Unibanco - Recife/PE - https://t.co/FbOSYE3Y32	0	0		8405	50
985170129116856320	2018-04-14 14:57:17	BsB Hunters	"Chegaram os Copos Personalizadas Bsb Vegas ... Aproveite e realize seus pedidos ?

Valores: 
1 por R$15.00
2 por R$… https://t.co/yLaYPAVcFk"	0	0		131	709
985169963144146946	2018-04-14 14:56:37	Julhea	@_thaaymatos Tem uma loja na costa e silva q eu acho q tem ? e quase em frente ao Itaú	0	1		177	69
985169423203012608	2018-04-14 14:54:28	dud	"RT @ulttwang: SEGUIMORES DE SÃO PAULO, FOCO AQUI 

amanhã vai ter evangelismo na paulista às 21h, é do cantor gabriel guedes e do irmão del…"	11	0		4568	2117
985169349370630145	2018-04-14 14:54:11	Daniel Double ?	"@EduardoJorge43 Quem é contra pichação e grafite não poderia, em tese, ter uma tattoo. 

Se é capaz de tatuar na pe… https://t.co/xrsQR5ocLi"	0	0		55	276
985169040376246272	2018-04-14 14:52:57	herbívora xislaine esculhambada e ator pornô™?	RT @JacyJuly: Engraçado que pobre anda de transporte público e bicicleta todo dia, mas não tem bicicletas do Itaú fora das zonas mais ricas…	76	0		197	207
985168146838540288	2018-04-14 14:49:24	VAGAS.com.br	Vagas p/ CAIXA - Itaú Unibanco - Águas Lindas de Goiás/GO - https://t.co/PneA9U8PAa	0	0		4440	49
985168096842444800	2018-04-14 14:49:12	VAGAS.com.br	Vagas p/ CAIXA - Itaú Unibanco - Teixeira de Freitas/BA - https://t.co/hTf4pJq1Bq	0	0		8405	50
985167593907646465	2018-04-14 14:47:12	andy está incrédula	"RT @npomvtt: A pergunta real é se What Is Love do Twice elas fazem uma interrogação na coreografia ou se é o símbolo do Itaú
?"	43	0		71	277
985167489788243968	2018-04-14 14:46:47	Nara Nogueira	Entrei no app do Itaú e apareceu essa mensagem no lugar do saldo “finalidade de ficar em casa será mantida”	0	1		706	295
985166581721436160	2018-04-14 14:43:11	J Bravo	Tô feliz e puto com o Itaú. Segue o baile.	0	0		191	181
985166206566064129	2018-04-14 14:41:41	leonardo artioli	Finalmente o Apple Pay tem pelo menos um meio de pagamento brazuca,  Itaú (As taxas dos clientes estão indo pra algum lugar).	0	0		45	429
985166188421541888	2018-04-14 14:41:37	G@BY ?	RT @heramethyst: @npomvtt Levando em conta o nome da música, a letra, a frase e que na Coreia tem outros bancos... acho que é o simbolo do…	2	0		67	296
985166126417174528	2018-04-14 14:41:22	G@BY ?	"RT @npomvtt: A pergunta real é se What Is Love do Twice elas fazem uma interrogação na coreografia ou se é o símbolo do Itaú
?"	43	0		67	296
985165985060712449	2018-04-14 14:40:48	redson mello	RT @pedromachadoba: STJ reduz de 160 MILHÕES DE REAIS para 160 mil condenação do Itaú em ação coletiva. A crise, meus amigos, é um projeto…	29	0		306	202
985165639525511170	2018-04-14 14:39:26	Luísa®	Já acordei no pique pq mais tarde vou ir no Itaú comer bk com meus pais e tô ouvindo J&amp;M	0	1		296	315
985165631694745600	2018-04-14 14:39:24	VAGAS.com.br	Vagas p/ ATENDENTE COMERCIAL - Itaú Unibanco - Brasília/DF - https://t.co/0iPY0q4gE4	0	0		4440	49
985165220267069441	2018-04-14 14:37:46	VAGAS.com.br	Vagas p/ ESTAGIÁRIO AG OP 6H - Itaú Unibanco - Cachoeirinha/RS - https://t.co/tiPV4NFVRe	0	0		6348	49
985163112037875715	2018-04-14 14:29:24	VAGAS.com.br	Vagas p/ AGENTE COMERCIAL - Itaú Unibanco - São Luís/MA - https://t.co/8jEr9Cw0eW	0	0		4440	49
985162947096907776	2018-04-14 14:28:44	bia da towner azul bebê	oi @itau eu to devendo 3 mil e pouco pra voces to tão tixti será que voce pode perdoar minha dívida????????????? https://t.co/8teBeXuERC	0	0		210	152
985162773981270016	2018-04-14 14:28:03	VAGAS.com.br	Vagas p/ ESTAGIÁRIO AG OP 6H - Itaú Unibanco - Santa Cruz do Sul/RS - https://t.co/hOB3Iiqszy	0	0		6348	49
985162348112596992	2018-04-14 14:26:21	Natan Mariano	Onde tem Banco Itaú em Vassouras????	0	0		369	233
985161509583147009	2018-04-14 14:23:01	Marcin da vila ?	@iguiizin No z se fosse uma mulher cuzuda e com cabelo grande eu jogava no seguro itau na hora https://t.co/WnAl5hkpuN	0	1		303	267
985161056556343296	2018-04-14 14:21:13	Welliton Almeida	@itau cadê o suporte pro Google Pay/Samsung Pay? Estão no BR a mais tempo que o Apple Pay e até agora nada	0	0		384	272
985160589457657856	2018-04-14 14:19:22	VAGAS.com.br	Vagas p/ AGENTE COMERCIAL - Itaú Unibanco - Curitiba/PR - https://t.co/Y9ZgFtmgmt	0	0		4440	49
985160585267630081	2018-04-14 14:19:21	Itaú	@C5PFC  Precisando estamos por aqui 24 horas do dia =*)	0	1		618005	14492
985160490732150785	2018-04-14 14:18:59	Thomas	"RT @monstroloiro: ok top 10 motorista kamikaze

1) tio da perua escolar
2) dono de kombi
3) motoboy de comida
4) motorista de microônibus
5…"	50	0		41	98
985160079073775616	2018-04-14 14:17:20	VAGAS.com.br	Vagas p/ ESTAGIÁRIO AGÊNCIAS OPERACIONAL 6H - Itaú Unibanco - Resende/RJ - https://t.co/dOlg675zvh	0	0		6348	49
985159392743116801	2018-04-14 14:14:37	Vinícius, Marcos	@itau Percebi isso dois dias depois. Tive que pagar a fatura com juros, mas paguei no Bradesco.	0	0		48281	159
985159338686808069	2018-04-14 14:14:24	Fatto Comunicação	"Utilidade pública: Criança de dois anos luta contra doença rara; veja como ajudar: https://t.co/dRdu7nLrgr

Doações… https://t.co/rBawbUElJ5"	0	0		134	160
985158778223022081	2018-04-14 14:12:10	????? ? ?? ????	RT @JacyJuly: Engraçado que pobre anda de transporte público e bicicleta todo dia, mas não tem bicicletas do Itaú fora das zonas mais ricas…	76	0		97	222
985158638812659713	2018-04-14 14:11:37	lu	"RT @DopeKstore: ?5TH ARMY Oficial Fanclub? 
?R$295 com frete incluído 
?5 Vagas
?Pgto somente por depósito ou transferência bancária no Ita…"	10	0		2616	4987
985158191767064576	2018-04-14 14:09:50	Gabriella Ruckl	Sou o banco Itaú. Tenho tudo, só falta vc. — KKKKKKKKKKK você é o melhor parabéns https://t.co/5Kq2rnSlZc	0	0		126	216
985158085906960386	2018-04-14 14:09:25	VAGAS.com.br	Vagas p/ AGENTE COMERCIAL - Itaú Unibanco - Curitiba/PR - https://t.co/ZWmZIuolAU	0	0		4440	49
985157757618868224	2018-04-14 14:08:07	VAGAS.com.br	Vagas p/ ESTAGIÁRIO AG OP 6H - Itaú Unibanco - Almirante Tamandaré/PR - https://t.co/p3yb0UhnTr	0	0		6348	49
985157543327682560	2018-04-14 14:07:16	Exausto	RT @JacyJuly: Engraçado que pobre anda de transporte público e bicicleta todo dia, mas não tem bicicletas do Itaú fora das zonas mais ricas…	76	0		115	110
985156924198019073	2018-04-14 14:04:48	King of drama	@WilllAugusto Padaria Bella Paulista, praça por do sol, itau cultural, CCBB,  Caixa Cultural,  Casa das Rosas, Cine… https://t.co/8Zq4gxxWn0	0	0	Place(_api=<tweepy.api.API object at 0x0000022D1C732470>, id='68e019afec7d0ba5', url='https://api.twitter.com/1.1/geo/id/68e019afec7d0ba5.json', place_type='city', name='Sao Paulo', full_name='Sao Paulo, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022D1C732470>, type='Polygon', coordinates=[[[-46.826039, -24.008814], [-46.365052, -24.008814], [-46.365052, -23.356792], [-46.826039, -23.356792]]]), attributes={})	632	850
985156906791653377	2018-04-14 14:04:44	Brunex	IOS atualizado só por conta do Apple Pay patrocinado pela Itau! Pq é o único cartão que funciona	0	2		626	471
985156234994208775	2018-04-14 14:02:04	ItaúPower Shopping	Hora de programar o cinema da semana! Convoque o crush, os amigos e a família e aproveite os valores especias! Sala… https://t.co/Xh2VNuUjgn	0	0		562	34
985155855174852608	2018-04-14 14:00:33	Jesus	RT @itau: Pague com UAU! Itaú agora com Apple Pay. Pagar ficou fácil, rápido e seguro. Impressionante.	76	0		426	239
985155572176650240	2018-04-14 13:59:26	stefzinha	"Aliás super indico ralf  tattoo é no centro perto do itau. Furo de cartilagem c anestesia 
Bichoooo vc não sente nadaaaa"	0	0		509	488
985155557391785984	2018-04-14 13:59:22	VAGAS.com.br	Vagas p/ AGENTE COMERCIAL em CURITIBA - Itaú Unibanco - Curitiba/PR - https://t.co/OQHh9NfvI2	0	0		4440	49
985155518078562304	2018-04-14 13:59:13	Carrasco do SPFC	"@itau Não, não! Tá tudo ok!
Grato."	0	0		9113	8300
985155290709544965	2018-04-14 13:58:19	Itaú	@C5PFC  Oi. Bom dia! Podemos ajudar por aqui?	0	1		618005	14492
985155039370141696	2018-04-14 13:57:19	VAGAS.com.br	Vagas p/ ESTAGIÁRIO AG OP 6H - Itaú Unibanco - Pelotas/RS - https://t.co/9PeY3TcPmO	0	0		6348	49
985154638184841217	2018-04-14 13:55:43	lucas	"RT @monstroloiro: ok top 10 motorista kamikaze

1) tio da perua escolar
2) dono de kombi
3) motoboy de comida
4) motorista de microônibus
5…"	50	0		1942	1859
985154411176562688	2018-04-14 13:54:49	Itaú	@yanvagina Oi. Bom dia! O que aconteceu? Podemos ajudar por aqui?	0	0		618005	14492
985154134935588864	2018-04-14 13:53:43	Itaú	@camistarr  Oi. Bom dia! Apresenta alguma mensagem de erro?	0	0		618005	14492
985153564845772801	2018-04-14 13:51:27	Cynthia	@nadanovonofront Terei que ter a minha conta digital no Itaú eternamente, eu faço TEDs pra minha família toda e ami… https://t.co/AeDOnGqNiR	0	0		463	372
985153132496900096	2018-04-14 13:49:44	Carrasco do SPFC	@gregolhp @Bradesco @itau Estranho, se você saca R$ 50 e eles cobram R$ 9 de tarifa, representa quase 20%. Muita coisa.	0	0		9113	8300
985153039140118530	2018-04-14 13:49:22	VAGAS.com.br	Vagas p/ AGENTE COMERCIAL - RIO BRANCO DO SUL - Itaú Unibanco - Rio Branco do Sul/PR - https://t.co/jyYUWTw1Xq	0	0		4440	49
985152855714779136	2018-04-14 13:48:38	Itaú	@Macelo_Fortes  Oi. Bom dia! Podemos te ajudar por aqui?	0	0		618005	14492
985152655252127744	2018-04-14 13:47:50	VAGAS.com.br	Vagas p/ ESTAGIÁRIO AG OP 6H - Itaú Unibanco - Gravataí/RS - https://t.co/AVaArdWsZ6	0	0		6348	49
985152584984952832	2018-04-14 13:47:34	Cissa	"RT @npomvtt: A pergunta real é se What Is Love do Twice elas fazem uma interrogação na coreografia ou se é o símbolo do Itaú
?"	43	0		104	873
985152529255354369	2018-04-14 13:47:20	Felipe Carvalhal	@mdantasnt Eu entendo, esses algoritmos são mesmo loucos. Tipo, se você sempre teve cartão de crédito é mais fácil,… https://t.co/pjZGTxfcJq	0	1		205	108
985152378990145536	2018-04-14 13:46:45	CACHORRU	Gata eu não sou banco Itaú mas, eu fui feito pra vc — kkkkkk ata https://t.co/Ndq61pe3a9	0	0		190	179
985152254117339136	2018-04-14 13:46:15	GREGORIO C.  ORDOÑEZ	@C5PFC @Bradesco @itau O @Bradesco débito 9 reais é não é a primeira vez	0	1		4471	4054
985152133120000002	2018-04-14 13:45:46	Luiz Rocha	@TavaresLucena12 @Condefabi @ventosuli6 @ceribeiro82 @gilmoraes41 @AriSirius @Murillo_1914 @gloriaspadetti… https://t.co/tqvxQeJd94	0	0		215	430
985151709646413825	2018-04-14 13:44:05	?? Tavares MORO Lucena ??	@entidadefenix @Condefabi @ventosuli6 @ceribeiro82 @gilmoraes41 @AriSirius @Murillo_1914 @gloriaspadetti @cleberpv… https://t.co/N00M8QGwRs	0	1		188	388
