	data	usuario	conteudo	retweets	favoritos	local	seguidores	amigos
985214309843251200	2018-04-14 17:52:50	r.e.y.e.s	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	3180	0		1050	960
985214171213127680	2018-04-14 17:52:17	vitória	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	3180	0		3997	3986
985214165739503616	2018-04-14 17:52:16	*:??? where is humanity ???:*	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	3180	0		2812	2439
985214165542416384	2018-04-14 17:52:16	b de besta	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	3180	0		717	1502
985214160836419584	2018-04-14 17:52:14	BRU	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	3180	0		186	211
985214129253310466	2018-04-14 17:52:07	?	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	3180	0		78	153
985214090980229121	2018-04-14 17:51:58	maria	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	3180	0		3118	2865
985214090372055041	2018-04-14 17:51:58	a + alérgica	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	3180	0		3190	1596
985213961036591110	2018-04-14 17:51:27	GB	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	3180	0		1372	1191
985213937632280576	2018-04-14 17:51:21	gleici fã	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	3180	0		4591	639
985213935661010944	2018-04-14 17:51:21	valadão	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	3180	0		881	431
985213933605871616	2018-04-14 17:51:20	RBS	RT @joaoamoedonovo: “Não podemos vender nem o Banco do Brasil nem a Caixa para bancos existentes, porque estaríamos concentrando ainda mais…	224	0		78	278
985213907550834689	2018-04-14 17:51:14	dora	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	3180	0		596	452
985213871400071173	2018-04-14 17:51:05	steh COMEBACK IMFACT	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	3180	0		657	1758
985213830438506502	2018-04-14 17:50:56	$mel	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	3180	0		1143	1307
985213777556791299	2018-04-14 17:50:43	Miquéias S M	RT @joaoamoedonovo: “Não podemos vender nem o Banco do Brasil nem a Caixa para bancos existentes, porque estaríamos concentrando ainda mais…	224	0		2	37
985213763338100736	2018-04-14 17:50:40	ƒ??ríci? • Please Camila and Shawn	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	3180	0		288	595
985213697638453249	2018-04-14 17:50:24	Manuela Becker	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	3180	0		1389	639
985213666277634048	2018-04-14 17:50:17	Maria Laura Arena	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	3180	0		147	228
