	data	usuario	conteudo	retweets	favoritos	local	seguidores	amigos
984255272377044992	2018-04-12 02:21:58	Rômulo Escouto	"RT @DilmaResiste: #EusouLula

STJ que mandou Lula para prisão, que salvou tucanos no escândalo dos trens de SP, agora perdoa dívida milioná…"	205	0		444	565
984255026989293568	2018-04-12 02:20:59	Susy Zocolaro	"RT @LiviaPetralha: ""Itaú obtém redução de condenação de R$ 160 milhões para R$ 160 mil no STJ""  https://t.co/3hwjFBFt7a #notícias #feedly"	1	0		1915	312
984254940867629056	2018-04-12 02:20:39	Tavares	Itaú golpista vai tomar no cú! https://t.co/HILH3sY479	0	0		61	274
984254667654868992	2018-04-12 02:19:33	yutoda ? ten #SehunDay	"RT @kkochuya: [VENDO] Álbum Love Yourself O - BTS (Aberto uma vez)

• Valor: R$ 90 + frete incluso
• Adicionais: pôster dobrado, photocard…"	2	0		1570	2514
984254642321321984	2018-04-12 02:19:27	Pakistaní [+18]	RT @gpmarcosgoiano: Garoto de Programa / Acompanhante / Ator pornô . Sou de SP e estou em Curta Temporada no RJ. Com local na R Sousa Lima…	630	0		266	235
984254426646016000	2018-04-12 02:18:36	Paulo Gimenes	"RT @GuilhermeBoulos: Quando o Judiciário é generoso... De 160 milhões a 160 mil.
https://t.co/jVqjQC2D24"	127	0		1198	1519
984254327572369408	2018-04-12 02:18:12	Luiz Rocha	@TavaresLucena12 @Condefabi @AriSirius @Murillo_1914 @ventosuli6 @gloriaspadetti @cleberpv @uli_cassilva… https://t.co/DKnPEaJvMv	0	0		213	429
984254276917714944	2018-04-12 02:18:00	Ing. Goloso	RT @gpmarcosgoiano: Garoto de Programa / Acompanhante / Ator pornô . Sou de SP e estou em Curta Temporada no RJ. Com local na R Sousa Lima…	630	0		3323	2076
984254203194470409	2018-04-12 02:17:43	Itaú	@jubelievesin_JB Os candidatos terão seus currículos analisados após terem realizado a inscrição em alguma vaga de… https://t.co/1Dq3tkeYnO	0	0		618001	14490
984254039889149953	2018-04-12 02:17:04	VAGAS.com.br	Vagas p/ AGENTE RELACIONAMENTO PERSONNALITE - Itaú Unibanco - Brasília/DF - https://t.co/JlZZ8njmlj	0	0		6349	49
984253956481343488	2018-04-12 02:16:44	clara	"RT @kkochuya: [VENDO] Álbum Love Yourself O - BTS (Aberto uma vez)

• Valor: R$ 90 + frete incluso
• Adicionais: pôster dobrado, photocard…"	2	0		3437	2331
984253795772305409	2018-04-12 02:16:06	infr; s new moon	"[VENDO] Álbum Love Yourself O - BTS (Aberto uma vez)

• Valor: R$ 90 + frete incluso
• Adicionais: pôster dobrado,… https://t.co/q1ts3VpwVx"	2	3		4757	3986
984253742106251264	2018-04-12 02:15:53	Livia Petralha ? ?	"""Itaú obtém redução de condenação de R$ 160 milhões para R$ 160 mil no STJ""  https://t.co/3hwjFBFt7a #notícias #feedly"	1	1		4491	1509
984253497423138817	2018-04-12 02:14:54	Gabriel	@Ricviz @joaooalvarenga Sim é, totalmente mentira hahah Amoedo nunca teve envolvimento com o Itaú. Plantaram isso a… https://t.co/U5M6ztgr49	0	0		2047	950
984252883611930624	2018-04-12 02:12:28	Carlla Vicna	RT @JotaInfo: STJ reduz de R$ 160 milhões para R$ 160 mil condenação do Itaú em ação coletiva. Banco era acusado por entidade de defesa do…	678	0		19	35
984252856646717440	2018-04-12 02:12:22	Luiz Carioca	"RT @PartidoPirataBR: Duas notícias frescas hoje do STJ:
-STJ tira Alckmin da rota da Lava Jato em São Paulo, vai pra Justiça Eleitoral
-STJ…"	25	0		1179	706
984252845212995584	2018-04-12 02:12:19	Leonardo Costa	STJ reduz de R$ 160 milhões para R$ 160 mil condenação do Itaú em ação coletiva | JOTA https://t.co/QrxdJVzbzT	0	0		439	1829
984252828947533824	2018-04-12 02:12:15	Cadêmeupai?Ausente!!	RT @o_antagonista: O banco foi condenado por contribuir para situações de superendividamento em massa dos consumidores. https://t.co/pmuPpX…	30	0		651	564
984252609329614854	2018-04-12 02:11:23	Furry Adict	RT @gpmarcosgoiano: Garoto de Programa / Acompanhante / Ator pornô . Sou de SP e estou em Curta Temporada no RJ. Com local na R Sousa Lima…	630	0		338	182
984252402160361472	2018-04-12 02:10:33	Gabriel	@joaooalvarenga @Ricviz o desespero pra derrubar os liberais tá grande meus amigos https://t.co/orfxHCFIj3	0	0		2047	950
984252303455768576	2018-04-12 02:10:10	Livia Megre	"RT @luisnassif: Itaú obtém redução de condenação de R$ 160 milhões para R$ 160 mil no STJ
https://t.co/kGSoOkwKSg https://t.co/9L9kBjrgTX"	82	0		81	204
984252076208394240	2018-04-12 02:09:16	Hoje não, Faro!	@Jhonnydrt Em uma bike do Itaú	0	0	Place(_api=<tweepy.api.API object at 0x000001CDBFF1B438>, id='f207b85be9f1513e', url='https://api.twitter.com/1.1/geo/id/f207b85be9f1513e.json', place_type='city', name='Recife', full_name='Recife, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001CDBFF1B438>, type='Polygon', coordinates=[[[-35.019805, -8.157554], [-34.858893, -8.157554], [-34.858893, -7.929652], [-35.019805, -7.929652]]]), attributes={})	780	689
984251725598126083	2018-04-12 02:07:52	cazarinho	"@itau @mascarenhassr Liga nao @itau 
Eu amo vc
Vc é top
Melhor banco s2"	0	0		413	582
984251502440144896	2018-04-12 02:06:59	Ivagna Mendes	"RT @luisnassif: Itaú obtém redução de condenação de R$ 160 milhões para R$ 160 mil no STJ
https://t.co/kGSoOkwKSg https://t.co/9L9kBjrgTX"	82	0		261	123
984251374727847937	2018-04-12 02:06:28	Hominis Canidaee	"RT @PartidoPirataBR: Duas notícias frescas hoje do STJ:
-STJ tira Alckmin da rota da Lava Jato em São Paulo, vai pra Justiça Eleitoral
-STJ…"	25	0		5133	501
984251277902274561	2018-04-12 02:06:05	Guilherme Demarchi	Aí eles dizem que a culpa de o país não ter dinheiro é o Bolsa Família, a aposentadoria, a Saúde, a Educação... https://t.co/viJuAp7tG2	0	0		429	468
984251187775057920	2018-04-12 02:05:44	Itaú	@WifiRoubado Fique tranquilo! Estamos trabalhando para termos o maior número de cartões possível disponível no Appl… https://t.co/IInPG7WZgK	0	0		618001	14490
984251094829158400	2018-04-12 02:05:22	Darwin Majors	RT @gpmarcosgoiano: Garoto de Programa / Acompanhante / Ator pornô . Sou de SP e estou em Curta Temporada no RJ. Com local na R Sousa Lima…	630	0		5	158
984251022452412417	2018-04-12 02:05:04	Itaú	@rts1983 Ricardo, por enquanto os cartões de débito não estão elegíveis. Estamos trabalhando para termos o maior nú… https://t.co/9XIaAODy3G	1	1		618001	14490
984250871356821504	2018-04-12 02:04:28	Gay Brasil	RT @gpmarcosgoiano: Garoto de Programa / Acompanhante / Ator pornô . Sou de SP e estou em Curta Temporada no RJ. Com local na R Sousa Lima…	630	0		102611	1248
984250736899915777	2018-04-12 02:03:56	Cadu Lorena	"RT @PartidoPirataBR: Duas notícias frescas hoje do STJ:
-STJ tira Alckmin da rota da Lava Jato em São Paulo, vai pra Justiça Eleitoral
-STJ…"	25	0		4115	444
984250708714246145	2018-04-12 02:03:50	Lucas Godoy	perdi a carteira fiquei só com o cartão do itau, cartão escolar, e identidade	0	0		1201	908
984250693103112192	2018-04-12 02:03:46	Antonio Lula Bregensk	RT @rogeriotomazjr: O maior banco do Brasil e o 13º do mundo consegue reduzir condenação de R$ 160 milhões para R$ 160 mil. E você aí falan…	34	0		5	17
984250457555169280	2018-04-12 02:02:50	Karl Ownes	"$ITCB    $14.77 USD -0.23 (1.53%    - News Out on Itaú Corpbanca 
https://t.co/Nbt6CDht1c"	0	0		70	61
984250159788974080	2018-04-12 02:01:39	MAIO SPELLMAN	"RT @GuilhermeBoulos: Quando o Judiciário é generoso... De 160 milhões a 160 mil.
https://t.co/jVqjQC2D24"	127	0		64	30
984250095712591872	2018-04-12 02:01:23	Marli de Oliveira	RT @itau: Pague com UAU! Itaú agora com Apple Pay. Pagar ficou fácil, rápido e seguro. Impressionante.	49	0		63	138
984249910445920256	2018-04-12 02:00:39	Itaú	@jsmchagas Olá, possui o comprovante do agendamento? Entre em contato com a gente agora no 4004 4828 ou 0800 970 48… https://t.co/Y2KtZe55Tv	0	0		618001	14490
984249814408888321	2018-04-12 02:00:16	CUNHA, Thayla	Hoje por milagre divino fiquei apenas 10 min no banco itau	0	0		290	187
984249526008582144	2018-04-12 01:59:08	Thiago Costa Cidadão de Bem	@joaoamoedonovo Não rebaixe John Locke ao nível de João Itau Soros, por favor	0	2		3566	3310
984249509998989313	2018-04-12 01:59:04	Badgaliris	Se algum dia da sua vida, tu for fazer intercâmbio, NUNCA USE NADA do banco @itau eles são incompetentes para resolver o seu problema	0	0		41	193
984249471008673793	2018-04-12 01:58:55	xuleana ?	@itau Já enviei e até me inscrevi para Jovem Aprendiz tbm, mas até agora nada, rs. Obrigada mesmo assim!	0	0		913	726
984249321393618944	2018-04-12 01:58:19	?	Sem contar as coisas que circulam essas coisas... Queria ser igual o Itau, e ter mais de 24hrs por dia.	0	0	Place(_api=<tweepy.api.API object at 0x000001CDBFF1B438>, id='70d9237ded8be5f4', url='https://api.twitter.com/1.1/geo/id/70d9237ded8be5f4.json', place_type='city', name='Maceió', full_name='Maceió, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001CDBFF1B438>, type='Polygon', coordinates=[[[-35.815834, -9.711808], [-35.558391, -9.711808], [-35.558391, -9.354851], [-35.815834, -9.354851]]]), attributes={})	966	259
984249316524089344	2018-04-12 01:58:18	José das Chagas	RT @jsmchagas: Atenção prestem atenção nos agendamentos de pagamentos de contas feito no aplicativo do @itau , podem deixar vocês na mão! É…	1	0		207	669
984249276258766849	2018-04-12 01:58:08	José das Chagas	Atenção prestem atenção nos agendamentos de pagamentos de contas feito no aplicativo do @itau , podem deixar vocês… https://t.co/wazfwImaF7	1	1		207	669
984249266054057984	2018-04-12 01:58:06	Walfredo Lula	"RT @DilmaResiste: #EusouLula

STJ que mandou Lula para prisão, que salvou tucanos no escândalo dos trens de SP, agora perdoa dívida milioná…"	205	0		1693	1286
984248994070253568	2018-04-12 01:57:01	#Faltam45Pts Moro ???	@thiagofc3079 @joaoamoedonovo E pro Joaozinho 30 tb. Melhor seria Joao Itau Amoedo ou Joao Soros Amoedo.	0	7		6023	2196
984248641794838529	2018-04-12 01:55:37	Thiago Costa Cidadão de Bem	RT @1981Edvan: @joaoamoedonovo João itau amoedo	2	0		3566	3310
984248511154835456	2018-04-12 01:55:06	José das Chagas	"Não caiam nessa, fiz um agendamento, qdo chegou dia do pgto com ""SALDO"" na conta, que no caso foi ontem, simplesmen… https://t.co/MxMPUG1V38"	0	0		207	669
984248345572052992	2018-04-12 01:54:26	• ??? •	"RT @DopeKstore: ?Produtos OFICIAIS BT21 x Monopoly. 
• Somente 1 unidade cada produto
• Data final da compra: 12/04 
• Depósito ou transfer…"	16	0		57	391
984247957636644865	2018-04-12 01:52:54	ROTAM ?	Noo e os doidinho que tinha rodado tentando rouba aquelas bicicleta do Itaú kkkkkkkkkk chego la com a bolsa chei da… https://t.co/iJaVmExxbT	0	0	Place(_api=<tweepy.api.API object at 0x000001CDBFF1B438>, id='232b29e2cc72ed84', url='https://api.twitter.com/1.1/geo/id/232b29e2cc72ed84.json', place_type='city', name='Ribeirão das Neves', full_name='Ribeirão das Neves, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001CDBFF1B438>, type='Polygon', coordinates=[[[-44.165508, -19.845625], [-43.975637, -19.845625], [-43.975637, -19.709484], [-44.165508, -19.709484]]]), attributes={})	323	290
984247722562736129	2018-04-12 01:51:58	luciano de lima	"RT @PartidoPirataBR: Duas notícias frescas hoje do STJ:
-STJ tira Alckmin da rota da Lava Jato em São Paulo, vai pra Justiça Eleitoral
-STJ…"	25	0		136	281
984247466148147200	2018-04-12 01:50:57	WifiRoubado	@itau Estou me referindo ao Apple Pay, tenho cartão de débito mas não funciona :(	0	0		53	119
984247421348798464	2018-04-12 01:50:46	Itaú	@davidrod1993 Oi! Mandamos msg no DM p vc	0	0		618001	14490
984247249440997376	2018-04-12 01:50:05	Ricardo	@itau E o débito, alguma previsão?	0	0	Place(_api=<tweepy.api.API object at 0x000001CDBFF1B438>, id='68e019afec7d0ba5', url='https://api.twitter.com/1.1/geo/id/68e019afec7d0ba5.json', place_type='city', name='Sao Paulo', full_name='Sao Paulo, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001CDBFF1B438>, type='Polygon', coordinates=[[[-46.826039, -24.008814], [-46.365052, -24.008814], [-46.365052, -23.356792], [-46.826039, -23.356792]]]), attributes={})	1824	1254
984246797559361539	2018-04-12 01:48:17	Itaú	@WifiRoubado Oi! Vc deseja obter um cartão de débito? Ou vc está se referindo ao Apple Pay?	0	0		618001	14490
984246506747252736	2018-04-12 01:47:08	Alisson Emanuel	Sou cliente do @itau já fazem 4 meses, movimento pra caramba a minha conta corrente e mesmo assim não liberam de ma… https://t.co/4zC4QqwXQ5	0	0		11	80
984246416792080385	2018-04-12 01:46:46	Itaú	@serjaosccp Sergio, chama a gente no privado, que vamos te ajudar por lá!	0	0		618001	14490
984246266845679616	2018-04-12 01:46:11	#Faltam45Pts Moro ???	RT @1981Edvan: @joaoamoedonovo João itau amoedo	2	0		6023	2196
984246041997463552	2018-04-12 01:45:17	STFoda-se	"@governodobrasil @ReceitaFederal A Receita Federal fez uma parceria boa com o Itaú.
Sim, bem boa tipo dívida de 25… https://t.co/63bunXMFHk"	0	0		1616	3471
984246012595273729	2018-04-12 01:45:10	Lucas	@itau Quero aumentar o limite de credito do meu cartão ?	0	0		1285	1175
984245870223904768	2018-04-12 01:44:36	Itaú	@adilsongol E aí, Adilson! Tudo bem com você? :) Te respondemos em DM, tá bom!	0	0		618001	14490
984245701629661184	2018-04-12 01:43:56	giftboyzzzzz	nao acredito que eu vou ter ir na central, na mayrink veiga, no itau só pra buscar um comprovante de que eu trabalh… https://t.co/ieMDYX1cxh	0	0		1006	728
984245636492087297	2018-04-12 01:43:40	Ademir	@itau @globoesporte minha TV está sem som!! Ouvindo no rádio !!	0	0		20	173
984245537640771584	2018-04-12 01:43:17	Julia	"RT @GuilhermeBoulos: Quando o Judiciário é generoso... De 160 milhões a 160 mil.
https://t.co/jVqjQC2D24"	127	0		226	257
984245458238365697	2018-04-12 01:42:58	Marcos Palestra	"RT @palmeirasptd: Não consuma:

@itau 
@BrahmaCerveja 
@chevroletbrasil 
@UnileverBrasil 
@vivobr 
@Nike 
@guarana 
@MastercardBR 
@VoeGOLo…"	142	0		150	291
984245370816466944	2018-04-12 01:42:37	????????	Justiça amigona... não pra você, certamente!  https://t.co/BNQSriBZzz	0	0		436	1555
984245246577053696	2018-04-12 01:42:07	Bruno Fortinho	@Cardoso Já tive esse problema no passado com um outro banco. Acho que foi Itau. Mas depois resolveram.	0	0		630	1191
984245044856025088	2018-04-12 01:41:19	SERGIO MATOS SOUZA	Longe de fazer propaganda para o Banco Itaú apesar de ser correntista da instituição bancária,… https://t.co/KkKvVhYWFm	0	0		108	219
984244751284228097	2018-04-12 01:40:09	Paulo Silva.	Itaú obtém redução de condenação de R$ 160 milhões para R$ 160 mil no STJ https://t.co/f3sOSWubn9	0	0		741	158
984244570308403200	2018-04-12 01:39:26	lilypad	eu quero aquele trabalho do itau na minha mesa ainda essa semana corrigido com observaçoes e uma NOTA na frente poi… https://t.co/XYc8nJfbVG	0	0		1820	573
984244481171034122	2018-04-12 01:39:05	thales lopes	@GuiaBolso não consigo atualizar minha conta do @itau desde 12/03. Alguma coisa errada?	0	0		102	650
984244339088994304	2018-04-12 01:38:31	Carlos H C	"RT @PartidoPirataBR: Duas notícias frescas hoje do STJ:
-STJ tira Alckmin da rota da Lava Jato em São Paulo, vai pra Justiça Eleitoral
-STJ…"	25	0		52	182
984244321741410304	2018-04-12 01:38:27	Itaú	@bigkauff Se você sair do App do computador e logo em seguida tentar acesso a outro canal, o sistema não vai permit… https://t.co/WCIj0LTEt8	0	0		618001	14490
984244218628575232	2018-04-12 01:38:02	heraldo	@entidadefenix @TavaresLucena12 @Condefabi @AriSirius @Murillo_1914 @ventosuli6 @gloriaspadetti @cleberpv… https://t.co/NHStceDivy	0	1		468	1287
984244102551277568	2018-04-12 01:37:35	O Professor	@GodriMc Itaú sempre com você	0	1		467	1144
984243883658874881	2018-04-12 01:36:42	ana monello	RT @10maicao: @palmeirasptd @itau @BrahmaCerveja @chevroletbrasil @UnileverBrasil @vivobr @Nike @guarana @MastercardBR @VoeGOLoficial @Ultr…	1	0		18	42
984243875614265345	2018-04-12 01:36:40	FábioF	@assolini Hoje via SMS. @itau https://t.co/NUKk5Olbvf	0	0		151	576
984243804789190656	2018-04-12 01:36:24	EDVAN 1981	@joaoamoedonovo João itau amoedo	2	10		444	1899
984243744479371264	2018-04-12 01:36:09	ana monello	RT @ferdinandohiro: @palmeirasptd @itau @BrahmaCerveja @chevroletbrasil @UnileverBrasil @vivobr @Nike @guarana @MastercardBR @VoeGOLoficial…	1	0		18	42
984243742864564225	2018-04-12 01:36:09	Vitor Dornelles	"RT @GorditaBeach: ? Devo na propaganda do Itaú?

?Devo e não nego kkkkkkkkkk?"	2	0		994	434
984243457706381313	2018-04-12 01:35:01	Daniel Souza	@Itaucard Além do Itau, uso outro cartão de crédito que não me cobra anuidade. Não vou ficar pagando todo mês quase… https://t.co/3ymWpD6N1F	0	0		114	31
984243436336373766	2018-04-12 01:34:56	Andre G S Kauffman	@itau App do computador	0	0		20	91
984243385492893696	2018-04-12 01:34:44	Nil Tojal	Itaú obtém redução de condenação de R$ 160 milhões para R$ 160 mil no STJ https://t.co/muSpAWbRDS	0	0		578	348
984243070098165760	2018-04-12 01:33:28	Vagas Empregos PR	Vagas p/ ATENDENTE COMERCIAL - Itaú Unibanco - Maringá/PR - https://t.co/KjG06gOHzZ	0	0		9330	49
984242234458562561	2018-04-12 01:30:09	WifiRoubado	@itau Quero a função débito	0	0		53	119
984242222878089216	2018-04-12 01:30:06	Cal Minha	"RT @GuilhermeBoulos: Quando o Judiciário é generoso... De 160 milhões a 160 mil.
https://t.co/jVqjQC2D24"	127	0		196	458
984242142729121792	2018-04-12 01:29:47	Durval Fernandes Mot	PEIA SÓ NO POBRE! STJ reduz condenação do Itaú de R$ 160 milhões para R$ 160 mil https://t.co/O8Frc90EEj	0	1		1979	4360
984241928937115650	2018-04-12 01:28:56	?? TavaresLucena ??	@entidadefenix @Condefabi @AriSirius @Murillo_1914 @ventosuli6 @gloriaspadetti @cleberpv @uli_cassilva… https://t.co/Y92wu7bp4I	0	0		179	374
984241597008183296	2018-04-12 01:27:37	Andre	"RT @GorditaBeach: ? Devo na propaganda do Itaú?

?Devo e não nego kkkkkkkkkk?"	2	0		841	243
984241192081780736	2018-04-12 01:26:01	Daniel Conceição	"RT @PartidoPirataBR: Duas notícias frescas hoje do STJ:
-STJ tira Alckmin da rota da Lava Jato em São Paulo, vai pra Justiça Eleitoral
-STJ…"	25	0		29	199
984241173509410817	2018-04-12 01:25:56	?? TavaresLucena ??	@entidadefenix @Condefabi @AriSirius @Murillo_1914 @ventosuli6 @gloriaspadetti @cleberpv @uli_cassilva… https://t.co/8Grw8QUXQQ	0	1		179	374
984241057666871297	2018-04-12 01:25:29	tempestade sandina	Propaganda do Itaú com a música do Devo... NOPE NOPE NOPE NOPE	0	1		96	114
984241050700206080	2018-04-12 01:25:27	André Rodrigues	RT @brasil247: STJ reduz condenação do Itaú de R$ 160 milhões para R$ 160 mil (mil vezes!) https://t.co/Uoz1bsK3Rq	33	0		3	11
984240886526685185	2018-04-12 01:24:48	Itaú	@natha_lia4 Oi Nathália. Podemos te ajudar por aqui? Detalhe o que aconteceu via DM.	0	0		618001	14490
984240692569485314	2018-04-12 01:24:02	Lu por Luciana	"Goiás é mais!
Saindo do banco vi uma movimentação... Era uma vaca na calçada! Fica a dúvida, ela queria sacar ou de… https://t.co/f9mvtog9im"	0	0	Place(_api=<tweepy.api.API object at 0x000001CDBFF1B438>, id='23d81de6fe7594cb', url='https://api.twitter.com/1.1/geo/id/23d81de6fe7594cb.json', place_type='city', name='Goiânia', full_name='Goiânia, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001CDBFF1B438>, type='Polygon', coordinates=[[[-49.4448532, -16.8318709], [-49.077745, -16.8318709], [-49.077745, -16.453694], [-49.4448532, -16.453694]]]), attributes={})	8	57
984240642439237632	2018-04-12 01:23:50	Marcos?Aurélio	RT @AMAROK_LUPPUS: STJ reduz indenização a ser paga pelo Itaú de 160 milhões para 160 mil reais https://t.co/2LgHo1kUuL	2	0		277	385
984240579566604289	2018-04-12 01:23:35	Rafael Conde	N entendo esse ranço que a @NetflixBrasil e o @SpotifyBR tem em aceitar pagamento pelo @itau	0	0	Place(_api=<tweepy.api.API object at 0x000001CDBFF1B438>, id='e044d7619f58056c', url='https://api.twitter.com/1.1/geo/id/e044d7619f58056c.json', place_type='city', name='Taboão da Serra', full_name='Taboão da Serra, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001CDBFF1B438>, type='Polygon', coordinates=[[[-46.821875, -23.647184], [-46.748556, -23.647184], [-46.748556, -23.5949089], [-46.821875, -23.5949089]]]), attributes={})	633	46
984240400125833218	2018-04-12 01:22:52	Miguxa  HEOLIX MORO	RT @AMAROK_LUPPUS: STJ reduz indenização a ser paga pelo Itaú de 160 milhões para 160 mil reais https://t.co/2LgHo1kUuL	2	0		6239	3354
984240321059020800	2018-04-12 01:22:33	Maria Otilia Cunha	"RT @GuilhermeBoulos: Quando o Judiciário é generoso... De 160 milhões a 160 mil.
https://t.co/jVqjQC2D24"	127	0		50	235
984240181770407936	2018-04-12 01:22:00	VAGAS.com.br	Vagas p/ ANL ENGENHARIA TI PL - Itaú Unibanco - São Paulo/SP - https://t.co/JkQwwPgSfq	0	0		10029	50
984240022495916042	2018-04-12 01:21:22	?? TavaresLucena ??	@entidadefenix @Condefabi @AriSirius @Murillo_1914 @ventosuli6 @gloriaspadetti @cleberpv @uli_cassilva… https://t.co/7yz6RO6wus	0	1		179	374
984239995463655424	2018-04-12 01:21:15	Itaú	@ayresdib Já conseguiu cadastrar o seu, Ayres? Se precisar de ajuda, chama a gente no DM!	0	0		618001	14490
984239734871519232	2018-04-12 01:20:13	orleide coelho Soare	RT @rogeriotomazjr: O maior banco do Brasil e o 13º do mundo consegue reduzir condenação de R$ 160 milhões para R$ 160 mil. E você aí falan…	34	0		224	302
984239557418897413	2018-04-12 01:19:31	Itaú	@mateusbandeiraa Que legal, Mateus! Já conseguiu cadastrar o seu? Se precisar de ajuda, chama a gente no DM!	0	0		618001	14490
984239548333993984	2018-04-12 01:19:29	?? TavaresLucena ??	@entidadefenix @Condefabi @AriSirius @Murillo_1914 @ventosuli6 @gloriaspadetti @cleberpv @uli_cassilva… https://t.co/UTrWn0SoGF	0	1		179	374
984239464548626434	2018-04-12 01:19:09	ana monello	@palmeirasptd @itau @BrahmaCerveja @chevroletbrasil @UnileverBrasil @vivobr @Nike @guarana @MastercardBR… https://t.co/MRyEiqNBho	0	0		18	42
984239446504673280	2018-04-12 01:19:04	?? TavaresLucena ??	@entidadefenix @Condefabi @AriSirius @Murillo_1914 @ventosuli6 @gloriaspadetti @cleberpv @uli_cassilva… https://t.co/Qx0oT4VT0R	0	1		179	374
984239336085389312	2018-04-12 01:18:38	sergio luiz ramos	@itau Aonde baixo o Apple Pay ? Não achei na Apple store ?	0	0		51	564
984239287423127556	2018-04-12 01:18:27	Jerry sobrenome Araújo mesmo	"RT @PartidoPirataBR: Duas notícias frescas hoje do STJ:
-STJ tira Alckmin da rota da Lava Jato em São Paulo, vai pra Justiça Eleitoral
-STJ…"	25	0		961	161
984239278875140097	2018-04-12 01:18:25	J. B. de Araujo	STJ reduz indenização a ser paga pelo Itaú de 160 milhões para 160 mil reais https://t.co/2LgHo1kUuL	2	1		4369	4162
984239275389702144	2018-04-12 01:18:24	? Petista Comunista ? #EuSouLula	RT @glaubermacario: Será que o Itaú faz o mesmo com a dívida que tenho lá? https://t.co/OgFlbneFR3	239	0		296	131
984239181420482562	2018-04-12 01:18:01	?? TavaresLucena ??	@entidadefenix @Condefabi @AriSirius @Murillo_1914 @ventosuli6 @gloriaspadetti @cleberpv @uli_cassilva… https://t.co/UngIdCMaND	0	1		179	374
984239136549851136	2018-04-12 01:17:51	Dope Kstore	@Luciana46938970 Sim. Mesmo esquema de sempre. Depósito ou transferência bancária no Itau ou Caixa Econômica	0	0		6950	28
984239001510010882	2018-04-12 01:17:18	Francisco Rodrigues	"RT @CacoBrasil2: HOOD ROBIN &gt; TIRANDO DOS POBRES PARA DAR PARA OS RICOS 
STJ reduz de R$ 160 milhões para R$ 160 mil condenação do Itaú em…"	23	0		322	517
984238960120680448	2018-04-12 01:17:09	"Fabi ""MORO"""	@entidadefenix @TavaresLucena12 @AriSirius @Murillo_1914 @ventosuli6 @gloriaspadetti @cleberpv @uli_cassilva… https://t.co/cFc4YUUNW9	0	0		597	549
984238775512588288	2018-04-12 01:16:25	Baruch Spinoza	@joaoamoedonovo João Itaú!	0	0		12	73
984238724170113030	2018-04-12 01:16:12	renata ta sempre com raiva	@kiwidetails ce conseguiu passar la na frente dos banco? na hora que eu fui tava tudo cercado mas eu vi que tava tu… https://t.co/i4VV4usH2W	0	0		560	842
