	query	data	usuario	conteudo	retweets	favoritos	local	seguidores	amigos
986623032218275841	BancoInter	2018-04-18 15:10:36	Paulo Pires @ ??	@banconeon negou o cartão de credito pra mim por que eu não uso a plataforma deles... E olha que tem quase 1 ano que só uso Neon pra TUDO em minhas viagens. Imagina o tanto de dollar, euro, peso, rupias, imposto e taxa que já paguei?! Oi @Bancointer, vamos conversar?	0	0		484	255
986622896922652672	BancoInter	2018-04-18 15:10:03	Odimar ?	Pow @Bancointer vocês podiam ter a maquininha de cartão de vocês, seria demais. Fica a dica.	0	0		310	297
986620663849926657	BancoInter	2018-04-18 15:01:11	Bruno#sigo todos#	RT @Bancointer: Curta e fique por dentro das novidades e inovações do Banco mais democrático do Brasil. https://t.co/8olX1A1o6z	74	0		1791	2072
986620424908926976	BancoInter	2018-04-18 15:00:14	Walker Marques ?	@gnrsep @Bancointer Me pareceu uma oposição Inter x NuBank. O Inter é um banco, tem todas as taxas de um banco, e isso pra mim não é bom, por isso prefiro NuBank. Mas em relação às transferências qualquer banco seria bom pra isso, mas meu caso com a Caixa é complicado	0	0		683	392
986620072281198593	BancoInter	2018-04-18 14:58:50	Guilherme Fernandes	@walker_wotm @Bancointer Ao que exatamente você está se referindo? Porque eu disse em relação a essas transferências todas.	0	0		553	281
986619530976878592	BancoInter	2018-04-18 14:56:41	Walker Marques ?	@gnrsep @Bancointer Banco Inter tem algumas taxas que não sou disposto a pagar, o NuBank é bem mais conveniente pra mim	0	0		683	392
986619398290137094	BancoInter	2018-04-18 14:56:09	Flávio Passagli	#Agilzinha #BancoInter corra e aplique seu dinheiro!!!!!!!!!!	0	0		303	817
986619301875585026	BancoInter	2018-04-18 14:55:46	Flávio Passagli	RT @Bancointer: Com o Seguro Proteção Financeira você garante a indenização da fatura do seu cartão de crédito diante de um imprevisto fina…	15	0		303	817
986619044991324160	BancoInter	2018-04-18 14:54:45	Guilherme Fernandes	Com o @Bancointer seria mais fácil... ? https://t.co/IRHidcJAot	0	0		553	281
986617197358387200	BancoInter	2018-04-18 14:47:24	Mari Martins	@josecxsta @Bancointer Eles demoram um monte pra responder. Não sei se você já fez investimento no tesouro direto antes, mas geralmente demora um ou dois dias úteis pra liquidar mesmo, é coisa do Tesouro isso (eu faço pelo Easynvest e é normal)	0	1		973	494
986616926402236422	BancoInter	2018-04-18 14:46:20	Renan	@Bancointer me ajuda novamente? Abri a conta porém na verificação do código do celular e e-mail não consigo passar pois o código não está chegando em meu email. Podem me ajudar?	0	0		132	49
986614293952126981	BancoInter	2018-04-18 14:35:52	Guilherme Barbosa	@Bancointer Oi, será que eu consigo abrir uma conta usando o meu Passaporte? Infelizmente é o único documento válido que eu tenho e pra mim é impossível dazer um RG novo agora.	0	0		162	161
986613541888319488	BancoInter	2018-04-18 14:32:53	João Montresor	Cole @Bancointer  tá tirando fi? Quero uma maletinha com camisa  e ingresso pro jogo do São Paulo TB.	0	1		36	99
986613537794600960	BancoInter	2018-04-18 14:32:52	Banco Inter	@BezerraTV Olá Neemias! Obrigado pelo feedback. Vamos enviá-lo para o supervisor da área, ok?	0	1		115260	3193
986613031655428096	BancoInter	2018-04-18 14:30:51	Bella Aguiar! ?	@ViniciusGNC @Bancointer ahhh eu também quero @Bancointer *--*	0	0		88	295
986612515697242112	BancoInter	2018-04-18 14:28:48	Banco Inter	@viniciusdiazcom Obrigado pela sugestão Vinicius =)	0	0		115260	3193
986612436890476545	BancoInter	2018-04-18 14:28:29	Vanessa	Alguém pra ajudar @Bancointer	0	0		5	17
986611810127278080	BancoInter	2018-04-18 14:26:00	Rafael Machado	@Bancointer quais os modelos de cartões disponíveis ?	0	0		31	19
986610698766598144	BancoInter	2018-04-18 14:21:35	Daniane	@Bancointer @Bancointer obrigada, já enviei DM.	0	0		1	4
986610157688832002	BancoInter	2018-04-18 14:19:26	Cavalli	@andressazf @Bancointer Sim, pra ter conta Inter Pro (PJ) precisa ter a PF primeiro. Eu tenho mas nunca usei, estava esperando ser aprovado como PJ. Agora vamos ver como é.	0	0		130	156
986609153769725953	BancoInter	2018-04-18 14:15:27	Andressa Z. Fischer	@Bancointer @twcavalli olha que legal...	0	1		160	406
986609000102981632	BancoInter	2018-04-18 14:14:50	Andressa Z. Fischer	@Bancointer Tem conta pra PF TB amor.. será que é boa? @twcavalli	0	0		160	406
986606844100710401	BancoInter	2018-04-18 14:06:16	Marcio Neves	"@Bancointer Detalhe: não tem opção de voltar atrás para corrigir o endereço que ajustei duas telas antes &gt;_&lt;

Vai ficar o endereço errado mesmo e depois se for possível retifico"	0	0		405	428
986606718057672706	BancoInter	2018-04-18 14:05:46	Marcio Neves	@Bancointer DUAS vezes confirmei o endereço certo, e no final nada de pedir foto de comprovante correspondente. NA TERCEIRA VEZ, já me rendendo, TROCO o endereço para o mesmo do comprovante errado e, PASMEM, AGORA me pede a foto	0	0		405	428
986606373780639744	BancoInter	2018-04-18 14:04:24	oso??? uo????? ?	@danielperrone @Bancointer @Bancointer manda mimos	0	0		229	346
986605879964438528	BancoInter	2018-04-18 14:02:26	Banco Inter	@YanApicella O antigo ainda vale Yan!	0	1		115260	3193
986605878886518785	BancoInter	2018-04-18 14:02:26	Marcio Neves	AHHH, QUE SACO!!! Agora que me rendi em informar o ENDEREÇO ERRADO PORQUE MANDEI FOTO DO COMPROVANTE ERRADO... chego no final do cadastro pelo app do @Bancointer e AGORA ELE me pede foto atualizada do comprovante. NÃO TENHO BOLA DE CRISTAL!!	0	0		405	428
986603343383547904	BancoInter	2018-04-18 13:52:21	Gabriel Mendes	@erciziolucas @Bancointer @SPFCBancoInter OMG, vou cuidar com mais carinho do cartão cinza. Espero nunca estragar	0	1		407	332
986602334552821761	BancoInter	2018-04-18 13:48:21	Sen?	@Bancointer Liberei, através da verificação via SMS	0	0		327	1212
