	Unnamed: 0	query	data	usuario	conteudo	retweets	favoritos	local	seguidores	amigos	tag	citados	n_citados
15495	984412007964332032	BancoInter	2018-04-12 12:44:46	Pedro Rodrigues	@itau @nubank @Bancointer ... é apenas isso, e se eu fosse vocês abriria os olhos porque do jeito que vocês estão indo o @Bancointer e @nubank vai pegar vocês, na moral mesmo, e a culpa nem vai ser deles, vai ser de vocês mesmos @itau.	0.0	0.0		292.0	107.0	BancoInter	itau nubank bancointer bancointer nubank itau	6
15497	984411430979096576	BancoInter	2018-04-12 12:42:29	Pedro Rodrigues	@itau @nubank @Bancointer ...eu estava pensando em fazer um financiamento de carro com vocês,(por isso não tinha cancelado a conta ainda). Mas se vocês não conseguem resolver o problema de taxa de manutenção, acho dificil me ajudarem a financiar meu carro...	0.0	0.0		292.0	107.0	BancoInter	itau nubank bancointer	3
15498	984411097137664001	BancoInter	2018-04-12 12:41:09	Pedro Rodrigues	@itau ...ZERO de taxas, o atendimento online deles é maravilhoso @nubank @Bancointer . Ai vocês com um atendimento presencial querem me cobrar 50 pilas/mes, pra não resolver meu problema cara. Na boa, se vocês não mudar o negoss vai ficar feio pro lado seus...	0.0	0.0		292.0	107.0	BancoInter	itau nubank bancointer	3
15504	984406387106205696	BancoInter	2018-04-12 12:22:26	Pedro Rodrigues	Tô finalizando a conta no @itau e ficando somente com o @nubank e @Bancointer. A gente paga uma taxa absurda de banco pra ter um atendimento maletoso? Na moral viu! Eu não ia cancelar a conta @itau, mas o pouco caso da agencia 3157 me fez mudar de ideia.	0.0	0.0		292.0	107.0	BancoInter	itau nubank bancointer. itau	4
15697	984166299747184642	BancoInter	2018-04-11 20:28:25	Guilherme Procópio	@cfs_claudia @itau @BancodoBrasil @Bancointer @Caixa Tinha que ser a CEF.	0.0	0.0		671.0	12.0	BancoInter	cfs_claudia itau bancodobrasil bancointer caixa	5
15698	984166231732301824	BancoInter	2018-04-11 20:28:09	Guilherme Procópio	RT @cfs_claudia: Isso não acontece no @itau, nem no @BancodoBrasil, muito menos no @Bancointer, aliás, pessoas que estão ler, abram conta n…	1.0	0.0		671.0	12.0	BancoInter	cfs_claudia: itau, bancodobrasil, bancointer	4
15706	984164678581587968	BancoInter	2018-04-11 20:21:58	Claudia Ferreira	Isso não acontece no @itau, nem no @BancodoBrasil, muito menos no @Bancointer, aliás, pessoas que estão ler, abram conta no Banco Inter, ao menos respeitam o consumidor e não bugam tanto como a @Caixa.	1.0	1.0		311.0	10.0	BancoInter	itau, bancodobrasil, bancointer, caixa	4
15977	983812775410569216	BancoInter	2018-04-10 21:03:38	MOTORISTAS Ltda® ?	#FiquePorDentro - Dívida do cheque especial poderá ser parcelada. #RjoLtda https://t.co/OkiAHmicPM  @g1economia @EstadaoEconomia @iGEconomia @OGlobo_Economia @UOLEconomia @itau @BancodoBrasil @BancoCentralBR @santander_br @Bradesco @falanext @Bancointer @daycovalcambio @g_porto https://t.co/slsUh3ApWq	1.0	2.0		604.0	236.0	BancoInter	g1economia estadaoeconomia igeconomia oglobo_economia uoleconomia itau bancodobrasil bancocentralbr santander_br bradesco falanext bancointer daycovalcambio g_porto	14
16012	983787537809461250	BancoInter	2018-04-10 19:23:21	Ticiano Oliveira	@itau E aí @BancodoBrasil e @Bancointer vão continuar atrás do Itaú ou vão tentar, pelo menos, acompanhar?!	0.0	0.0		47.0	64.0	BancoInter	itau bancodobrasil bancointer	3
16040	983775180097978371	BancoInter	2018-04-10 18:34:15	Pedro Mourão	@RAFAELACAMPOS8 @itau @Bancointer @banco24horas Aqui é roça. Tinha um 24hs mas roubaram kkkkkkkkkkkk	0.0	0.0		16260.0	15472.0	BancoInter	rafaelacampos8 itau bancointer banco24horas	4
16041	983775118697664512	BancoInter	2018-04-10 18:34:00	Pedro Mourão	@RAFAELACAMPOS8 @itau @Bancointer @banco24horas Tô investindo na NuConta do @nubank quando sobra alguma coisa kkkk dizem q é a mesma rentabilidade. Investimento bom é tesouro direto!!!!	0.0	0.0		16260.0	15472.0	BancoInter	rafaelacampos8 itau bancointer banco24horas nubank	5
16043	983774686013255680	BancoInter	2018-04-10 18:32:17	A Censurada	@pedro_mourao @itau @Bancointer Sim, mas as opções de investimento do Inter com certeza são melhores que as oferecidas pelo Itau ou qlqr banco grande. Não acredito que não tem @banco24horas ai em Ouro Branco... kkkk	0.0	0.0	Place(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, id='86c1d1ddfce84a76', url='https://api.twitter.com/1.1/geo/id/86c1d1ddfce84a76.json', place_type='city', name='Divinópolis', full_name='Divinópolis, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, type='Polygon', coordinates=[[[-45.122795, -20.309402], [-44.7506255, -20.309402], [-44.7506255, -19.9183638], [-45.122795, -19.9183638]]]), attributes={})	386.0	103.0	BancoInter	pedro_mourao itau bancointer banco24horas	4
16045	983774061716271105	BancoInter	2018-04-10 18:29:48	Pedro Mourão	@RAFAELACAMPOS8 @itau @Bancointer A iConta do @itau é sensacional! Pode sacar a vontade nos caixas eletrônicos, fazer TED/DOC sem taxa. Aqui em Ouro Branco não tem Caixa 24hs, o @Bancointer só saca nos 24hs né?	0.0	0.0		16260.0	15472.0	BancoInter	rafaelacampos8 itau bancointer itau bancointer	5
16046	983771710481682433	BancoInter	2018-04-10 18:20:28	A Censurada	@pedro_mourao @itau iConta é a conta digital do Itau? Já experimentou o @Bancointer?	0.0	0.0	Place(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, id='86c1d1ddfce84a76', url='https://api.twitter.com/1.1/geo/id/86c1d1ddfce84a76.json', place_type='city', name='Divinópolis', full_name='Divinópolis, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, type='Polygon', coordinates=[[[-45.122795, -20.309402], [-44.7506255, -20.309402], [-44.7506255, -19.9183638], [-45.122795, -19.9183638]]]), attributes={})	386.0	103.0	BancoInter	pedro_mourao itau bancointer	3
16056	983758055916691457	BancoInter	2018-04-10 17:26:12	Flávia Costa	@StanleySathler @itau Verdade. Por isso que eu mudei pro @Bancointer. Muito melhor, prático e digital ?	0.0	0.0		42.0	107.0	BancoInter	stanleysathler itau bancointer	3
16057	983758026816573441	BancoInter	2018-04-10 17:26:05	Nelson Rico	Quero dar um pontapé no @itau mas o @Bancointer não deixa! pediu mais 180 dias para a minha conta PRO :( - Estou migrando a CC, me ajudem a fazer isso com a jurídica também? por favor!	0.0	0.0		216.0	294.0	BancoInter	itau bancointer	2
16066	983748395641851904	BancoInter	2018-04-10 16:47:49	Pain	@euapessimista @BancoCentralBR @BancodoBrasil @Bancointer @Bradesco @itau @Caixa Concordoooo	0.0	1.0		636.0	340.0	BancoInter	euapessimista bancocentralbr bancodobrasil bancointer bradesco itau caixa	7
16086	983735345878532097	BancoInter	2018-04-10 15:55:58	Valeria Torres	Não indico o @itau nem para a pessoa que eu mais odeio e quero que sofra na vida pq pra quase tudo tem limites, menos para a dor de cabeça que esse banco trás aos clientes... Quase 6 meses de @Bancointer e NENHUM PROBLEMA agora eita banquinho de 5° categoria ????	0.0	0.0		16.0	138.0	BancoInter	itau bancointer	2
16132	983701357088727040	BancoInter	2018-04-10 13:40:54	Carol	@bielzsc @BancoCentralBR @BancodoBrasil @Bancointer @Bradesco @itau @Caixa Pois é então, deveria ter uma uma temporada no mínimo aksjskj	0.0	1.0		15490.0	4775.0	BancoInter	bielzsc bancocentralbr bancodobrasil bancointer bradesco itau caixa	7
16141	983693912438198272	BancoInter	2018-04-10 13:11:19	Pain	@euapessimista @BancoCentralBR @BancodoBrasil @Bancointer @Bradesco @itau @Caixa Benina??? Será... poxa o final só mostrou a inspetora e você ahhh naooooo	0.0	1.0		636.0	340.0	BancoInter	euapessimista bancocentralbr bancodobrasil bancointer bradesco itau caixa	7
16155	983681990015807489	BancoInter	2018-04-10 12:23:57	Carol	@bielzsc @BancoCentralBR @BancodoBrasil @Bancointer @Bradesco @itau @Caixa Eu acho que não, geral disse ter próximo episódio, mas com ctz naaao terá	0.0	1.0		15490.0	4775.0	BancoInter	bielzsc bancocentralbr bancodobrasil bancointer bradesco itau caixa	7
16160	983676782330212352	BancoInter	2018-04-10 12:03:15	Pain	@euapessimista @BancoCentralBR @BancodoBrasil @Bancointer @Bradesco @itau @Caixa Será que não vai ter uma mostrando???? Faltou isso mesmo	0.0	1.0		636.0	340.0	BancoInter	euapessimista bancocentralbr bancodobrasil bancointer bradesco itau caixa	7
16170	983659280741093376	BancoInter	2018-04-10 10:53:42	Carol	@bielzsc @BancoCentralBR @BancodoBrasil @Bancointer @Bradesco @itau @Caixa Poderia ter mostrado p onde cada um fooi, mas só mostrou eu com a Raquel, vai entender	0.0	1.0		15490.0	4775.0	BancoInter	bielzsc bancocentralbr bancodobrasil bancointer bradesco itau caixa	7
16173	983545144917090304	BancoInter	2018-04-10 03:20:10	Pain	@euapessimista @BancoCentralBR @BancodoBrasil @Bancointer @Bradesco @itau @Caixa Ah achei o final bem final mesmo inteligente	0.0	0.0		636.0	340.0	BancoInter	euapessimista bancocentralbr bancodobrasil bancointer bradesco itau caixa	7
16174	983541201004527616	BancoInter	2018-04-10 03:04:30	Carol	@bielzsc @BancoCentralBR @BancodoBrasil @Bancointer @Bradesco @itau @Caixa Gostou do final? Eu não muito	0.0	1.0		15490.0	4775.0	BancoInter	bielzsc bancocentralbr bancodobrasil bancointer bradesco itau caixa	7
16177	983539317564936192	BancoInter	2018-04-10 02:57:01	Pain	@euapessimista @BancoCentralBR @BancodoBrasil @Bancointer @Bradesco @itau @Caixa Terminei, estou Boque Aberto	0.0	0.0		636.0	340.0	BancoInter	euapessimista bancocentralbr bancodobrasil bancointer bradesco itau caixa	7
16180	983531257572352000	BancoInter	2018-04-10 02:24:59	Carol	@bielzsc @BancoCentralBR @BancodoBrasil @Bancointer @Bradesco @itau @Caixa Ahsushs não me ignore, não vou dar spoiler mais ??	0.0	1.0		15490.0	4775.0	BancoInter	bielzsc bancocentralbr bancodobrasil bancointer bradesco itau caixa	7
16181	983531046368137216	BancoInter	2018-04-10 02:24:09	Pain	@euapessimista @BancoCentralBR @BancodoBrasil @Bancointer @Bradesco @itau @Caixa Estou até te ignorando com medo de vc piscar e soltar spoiler	0.0	0.0		636.0	340.0	BancoInter	euapessimista bancocentralbr bancodobrasil bancointer bradesco itau caixa	7
16182	983530811394875392	BancoInter	2018-04-10 02:23:13	Carol	@bielzsc @BancoCentralBR @BancodoBrasil @Bancointer @Bradesco @itau @Caixa Aah mds, me sinto uma péssima pessoa, mas assista e não arrependerá, nem vou te contar como ele morre, só pra amenizar	0.0	1.0		15490.0	4775.0	BancoInter	bielzsc bancocentralbr bancodobrasil bancointer bradesco itau caixa	7
16183	983530153744764928	BancoInter	2018-04-10 02:20:36	Pain	@euapessimista @BancoCentralBR @BancodoBrasil @Bancointer @Bradesco @itau @Caixa Mulher não fala isso, tô no último episódio agora	0.0	1.0		636.0	340.0	BancoInter	euapessimista bancocentralbr bancodobrasil bancointer bradesco itau caixa	7
16184	983529986677198849	BancoInter	2018-04-10 02:19:56	Carol	@bielzsc @BancoCentralBR @BancodoBrasil @Bancointer @Bradesco @itau @Caixa Ele morreu antes de sair da casa ahshshshshs, seria bem ruim mesmo	0.0	1.0		15490.0	4775.0	BancoInter	bielzsc bancocentralbr bancodobrasil bancointer bradesco itau caixa	7
16185	983529741725655040	BancoInter	2018-04-10 02:18:58	Pain	@euapessimista @BancoCentralBR @BancodoBrasil @Bancointer @Bradesco @itau @Caixa Até pensei mais analisei a situação e não quero fazer um roubo e morrer depois de alguns meses	0.0	1.0		636.0	340.0	BancoInter	euapessimista bancocentralbr bancodobrasil bancointer bradesco itau caixa	7
16186	983529436690763776	BancoInter	2018-04-10 02:17:45	Carol	@bielzsc @BancoCentralBR @BancodoBrasil @Bancointer @Bradesco @itau @Caixa Aaaah, Berlim é uma boa	0.0	1.0		15490.0	4775.0	BancoInter	bielzsc bancocentralbr bancodobrasil bancointer bradesco itau caixa	7
16188	983527762605563904	BancoInter	2018-04-10 02:11:06	Pain	@euapessimista @BancoCentralBR @BancodoBrasil @Bancointer @Bradesco @itau @Caixa Nairobi la verdadeira protagonistas	0.0	0.0		636.0	340.0	BancoInter	euapessimista bancocentralbr bancodobrasil bancointer bradesco itau caixa	7
16190	983525724761010176	BancoInter	2018-04-10 02:03:00	Carol	@bielzsc @BancoCentralBR @BancodoBrasil @Bancointer @Bradesco @itau @Caixa Hahahahah vc será quem??	0.0	1.0		15490.0	4775.0	BancoInter	bielzsc bancocentralbr bancodobrasil bancointer bradesco itau caixa	7
16192	983525098845024256	BancoInter	2018-04-10 02:00:31	Pain	@euapessimista @BancoCentralBR @BancodoBrasil @Bancointer @Bradesco @itau @Caixa @Bradesco o escolhido foi você... sorry mais vamos fazer uma injeção de liquidez... estamos recrutando mais países só vem galera la casa de papel version Brazil featuring bradesco	0.0	0.0		636.0	340.0	BancoInter	euapessimista bancocentralbr bancodobrasil bancointer bradesco itau caixa bradesco	8
16193	983524517657096192	BancoInter	2018-04-10 01:58:12	Carol	@bielzsc @BancoCentralBR @BancodoBrasil @Bancointer @Bradesco @itau @Caixa Bradesco, segundo meus estudos super focados, possuí US$ 13,6 bilhões, só vamossss	0.0	1.0		15490.0	4775.0	BancoInter	bielzsc bancocentralbr bancodobrasil bancointer bradesco itau caixa	7
16195	983523230043525120	BancoInter	2018-04-10 01:53:05	Pain	@euapessimista Só escolher o banco agora. @BancoCentralBR @BancodoBrasil @Bancointer @Bradesco @itau @Caixa qual vai ser professor?	0.0	0.0		636.0	340.0	BancoInter	euapessimista bancocentralbr bancodobrasil bancointer bradesco itau caixa	7
16540	983343369777831937	BancoInter	2018-04-09 13:58:23	Cadu Udac	@exame cc. @BancodoBrasil @Caixa @Bradesco @itau @Itaucard @Bancointer @nubank @santander_br @BTGPDigital @HSBC viram isso?	0.0	0.0		540.0	189.0	BancoInter	exame bancodobrasil caixa bradesco itau itaucard bancointer nubank santander_br btgpdigital hsbc	11
16550	983333619040169986	BancoInter	2018-04-09 13:19:38	Marcus Vinicius	@chrisptoferxsd4 @itau Abre no @Bancointer .... Vai acabar seus problemas.. e ainda .. taxa 0!!!	0.0	1.0	Place(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, id='5722ff20ba67083b', url='https://api.twitter.com/1.1/geo/id/5722ff20ba67083b.json', place_type='city', name='Brasília', full_name='Brasília, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, type='Polygon', coordinates=[[[-48.285982, -16.0524045], [-47.307264, -16.0524045], [-47.307264, -15.5001029], [-48.285982, -15.5001029]]]), attributes={})	3055.0	262.0	BancoInter	chrisptoferxsd4 itau bancointer	3
16578	983163664256692224	BancoInter	2018-04-09 02:04:18	Higor Isidoro	@oantoniojr @Tiagocsilva96 @heitorzilla @meudigio @Bancointer @nubank @itau Exclusividade do outro banco??	0.0	0.0		98.0	545.0	BancoInter	oantoniojr tiagocsilva96 heitorzilla meudigio bancointer nubank itau	7
16579	983163471809470464	BancoInter	2018-04-09 02:03:32	Higor Isidoro	@joethxz @Tiagocsilva96 @heitorzilla @meudigio @Bancointer @nubank @itau Psé, só esperando pra ver!!	0.0	0.0	Place(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, id='655345e3ecbf1cdd', url='https://api.twitter.com/1.1/geo/id/655345e3ecbf1cdd.json', place_type='city', name='Braço do Norte', full_name='Braço do Norte, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, type='Polygon', coordinates=[[[-49.2765104, -28.354655], [-49.0681878, -28.354655], [-49.0681878, -28.1419992], [-49.2765104, -28.1419992]]]), attributes={})	98.0	545.0	BancoInter	joethxz tiagocsilva96 heitorzilla meudigio bancointer nubank itau	7
16621	986758112232267778	bradesco	2018-04-19 00:07:21	serenissíma	@Bradesco Sou correntista de do @Bradesco por conveniência do município. Pela minha experiência o melhor banco privado é o @itau .	0.0	0.0		827.0	1201.0	bradesco	bradesco bradesco itau	3
16853	986660656656125953	bradesco	2018-04-18 17:40:06	milenevlacerda?	@obetomuniz @itau O @Bradesco tb ta querendo fazer isso cmg para o internet banking haha só consigo acessar pelo App (pelo menos isso ??)	0.0	1.0		1226.0	648.0	bradesco	obetomuniz itau bradesco	3
16864	986652743120105473	bradesco	2018-04-18 17:08:39	Ricardo Motta	#LaCasaDePapel3 vem assaltar o @Bradesco @itau @BancodoBrasil e @Caixa faz isso por nós	0.0	0.0		247.0	494.0	bradesco	bradesco itau bancodobrasil caixa	4
16931	986624775161335808	bradesco	2018-04-18 15:17:31	Rodrigo Sena	@Caixa @santander_br @Bradesco @itau vcs oferecem a opção de abrir conta corrente através do app?	0.0	0.0		381.0	370.0	bradesco	caixa santander_br bradesco itau	4
17211	986408977150996481	bradesco	2018-04-18 01:00:01	?F	alo @itau @Bradesco @BancodoBrasil, quero abrir uma conta poupança e pegar um cartao de credito tem como?	0.0	0.0		432.0	75.0	bradesco	itau bradesco bancodobrasil	3
17244	986398778654588929	bradesco	2018-04-18 00:19:29	José B. - Tranceman	Oi @itau, caguei pra Apple Pay. Cade minha autenticação por digital no app? Só lembrando que o @Bradesco já tem faz mais de ano...	0.0	0.0		293.0	395.0	bradesco	itau, bradesco	2
17464	986320108422299648	bradesco	2018-04-17 19:06:53	Bianca Gomes	O ruim é que o @itau me cobra taxa de manutenção e o @bradesco não cobra. E agora gente?? o que eu faço???	0.0	0.0		505.0	264.0	bradesco	itau bradesco	2
17467	986319761888956416	bradesco	2018-04-17 19:05:30	Bianca Gomes	Abri uma conta em dois bancos: @itau e @Bradesco. Agora estou numa dúvida terrível em qual permanecer... ?	0.0	0.0		505.0	264.0	bradesco	itau bradesco	2
17494	986312020780871681	bradesco	2018-04-17 18:34:45	Antonio Ailton Silva	Chego no @itau : Boa tarde Sr Antonio.  Chego no @Bradesco : E ae chefe!   ????	0.0	0.0		138.0	591.0	bradesco	itau bradesco	2
17805	986236213882310657	bradesco	2018-04-17 13:33:31	Priss Guerrero	@itau Acho q um print com os números já tá suficiente p vcs pesquisarem. Eu mandar cel+cpf+email do serve p alimentar carteira de clientes e dai sim, a central de vcs me mandarem msg oferecendo serviços. Estou feliz com meu Bradesco.	0.0	0.0		786.0	639.0	bradesco	itau	1
17984	986175278706806784	bradesco	2018-04-17 09:31:23	FORA ANDREZ! ?limpa o rabo com 6 milhões de euros	@g1 @santander_br @BancodoBrasil @Bradesco @itau  Esse é apenas um dos motivos da economia brasileira patinar como está.	0.0	0.0		670.0	602.0	bradesco	g1 santander_br bancodobrasil bradesco itau	5
18229	986003309109669888	bradesco	2018-04-16 22:08:02	Breno Oliveira	@AloBradesco se tiver que pagar juros vou escolher o @itau para dar meu dinheiro. O @Bradesco será sempre minha última opção.	0.0	0.0	Place(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, id='68e019afec7d0ba5', url='https://api.twitter.com/1.1/geo/id/68e019afec7d0ba5.json', place_type='city', name='Sao Paulo', full_name='Sao Paulo, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, type='Polygon', coordinates=[[[-46.826039, -24.008814], [-46.365052, -24.008814], [-46.365052, -23.356792], [-46.826039, -23.356792]]]), attributes={})	1097.0	311.0	bradesco	alobradesco itau bradesco	3
18782	985677211213684741	bradesco	2018-04-16 00:32:14	Galo Corneta	@camara_sette Tá faltando elenco!!!  Salários baixos com jogadores ruins é pior q pagar um medalhão.  Faz um empréstimo na @Caixa @santander_br @itau @MercantilBrasil @Bradesco   Vai pra Caixa vc também!!!	0.0	0.0		35.0	267.0	bradesco	camara_sette caixa santander_br itau mercantilbrasil bradesco	6
19301	985365277012525056	bradesco	2018-04-15 03:52:43	Wilton	@C5PFC @gregolhp @Bradesco @itau Fora a taxa mensal que cobram	0.0	1.0		52.0	162.0	bradesco	c5pfc gregolhp bradesco itau	4
19475	985239422059851782	bradesco	2018-04-14 19:32:37	Paulo F Relvas	@JuMagalhaesBH @itau Pior foi comigo que depois 15 de Amex me mandaram para o Bradesco.	0.0	2.0		5839.0	6202.0	bradesco	jumagalhaesbh itau	2
