	Unnamed: 0	query	data	usuario	conteudo	retweets	favoritos	local	seguidores	amigos	tag	citados	n_citados
26643	986680444237295618	itau	2018-04-18 18:58:44	Eduardo Oliveira	@itau quando terá pra Samsung Pay e pra Android Pay? esses dois serviços tem a mais tempo que o da Apple e nada ainda, vocês não tem vergonha disso? onde está a inovação que tanto falam?	0.0	0.0		27.0	179.0	itau	itau	1
26645	986680270224084993	itau	2018-04-18 18:58:02	Regina Sano	@itau Após meses tentando ser ressarcida pelo banco num golpe que minha mãe sofreu, gostaria de saber como um correntista consegue sacar quase R$ 20.000,00 no caixa eletrônico, num mesmo dia. Vcs podem responder?	0.0	0.0	Place(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, id='68e019afec7d0ba5', url='https://api.twitter.com/1.1/geo/id/68e019afec7d0ba5.json', place_type='city', name='Sao Paulo', full_name='Sao Paulo, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, type='Polygon', coordinates=[[[-46.826039, -24.008814], [-46.365052, -24.008814], [-46.365052, -23.356792], [-46.826039, -23.356792]]]), attributes={})	31.0	113.0	itau	itau	1
26647	986680122840412170	itau	2018-04-18 18:57:27	Eli Rocha	@itau Não vou resolver nada por Twitter. Já comuniquei a gerente. Estou apenas  divulgando a ineficiência de vcs, pois estou me sentindo lesada financeira e moralmente.	1.0	2.0		80.0	269.0	itau	itau	1
26648	986680001994076160	itau	2018-04-18 18:56:58	seficar	@duanneribeiro ah agora que ele morreu vai rolar candido no itaú, tadinho rs	0.0	0.0		356.0	250.0	itau	duanneribeiro	1
26653	986678579399446529	itau	2018-04-18 18:51:19	escorpiana	Obg Itau mas eu ja sei q estourei o cartao precisa joga na cara n https://t.co/EU2vU0bz6Z	0.0	0.0	Place(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, id='a4c16d97c418791d', url='https://api.twitter.com/1.1/geo/id/a4c16d97c418791d.json', place_type='city', name='Anápolis', full_name='Anápolis, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, type='Polygon', coordinates=[[[-49.194606, -16.48565], [-48.750432, -16.48565], [-48.750432, -16.12462], [-49.194606, -16.12462]]]), attributes={})	164.0	401.0	itau		0
26657	986677830359674881	itau	2018-04-18 18:48:21	nickname novo toda semana pra parecer descolado	Alguém ai que usa Paypal com Itaú tá tendo problema com a conta??	0.0	0.0		1036.0	744.0	itau		0
26659	986677643528626178	itau	2018-04-18 18:47:36	Paulo Elias	I'm at Itaú in São Paulo, SP https://t.co/Bgb1gDMHD8	0.0	0.0	Place(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, id='68e019afec7d0ba5', url='https://api.twitter.com/1.1/geo/id/68e019afec7d0ba5.json', place_type='city', name='Sao Paulo', full_name='Sao Paulo, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, type='Polygon', coordinates=[[[-46.826039, -24.008814], [-46.365052, -24.008814], [-46.365052, -23.356792], [-46.826039, -23.356792]]]), attributes={})	508.0	687.0	itau		0
26660	986677461315407872	itau	2018-04-18 18:46:53	Andre Silva Mendes	@itau A conta digital dá direito a cartão de crédito? ?	0.0	0.0		234.0	2610.0	itau	itau	1
26662	986677306709168129	itau	2018-04-18 18:46:16	lucas	KKKKKKKKK eu e giullia ficamos 30 anos pra entrar no Itaú cara, pra no fim não conseguir pagar	0.0	1.0		587.0	400.0	itau		0
26668	986676197345067008	itau	2018-04-18 18:41:51	Marco LULA Santo	Pois é. Brazuca otário acredita em tudo. Certamente teve patrocínio  ambev, Itaú e outros além de  boca livre no happy hours https://t.co/4UQh94GLFC	0.0	2.0		1267.0	909.0	itau		0
26675	986674842438176768	itau	2018-04-18 18:36:28	#LulaPrisioneiroPolítico	RT @carlatoscan: @Gilbergues @GracieusaBrito Acredita nada. É candidata do Itaú.  Tá dentro do golpe.	1.0	0.0		3267.0	1746.0	itau	carlatoscan: gilbergues gracieusabrito	3
26676	986674557179310083	itau	2018-04-18 18:35:20	Franz_BR®	@credicard eu adicionei 3 cartões @itau facilmente no apple pay. A verificação é instantânea. Adicionei meu cartão Credicard agora, foi tudo ok, só que na verificação pede pra aguardar um contato de vocês pra liberar. Quanto tempo vou ter que aguardar esse contato?  Quero usar!	0.0	0.0		5.0	44.0	itau	credicard itau	2
26679	986673992827326465	itau	2018-04-18 18:33:06	Tóquio ????	Me estressei no Itaú, vim na caixa p bater o estresse em um dia só	0.0	0.0		277.0	80.0	itau		0
26681	986673935352819712	itau	2018-04-18 18:32:52	rafasilveira	Quando o internet banking do @itau virou uma merda completa. O app para Empresas/PF parece que foi feito por uma amador. A quantidade de operações é ridícula, só cai, um pesadelo. Já o app para computador é uma bosta tão grande quanto, crash atrás de crash. Experiência INFERNAL!	0.0	0.0		263.0	287.0	itau	itau	1
26682	986673701696483348	itau	2018-04-18 18:31:56	#EuSouLula	@Gilbergues @GracieusaBrito Acredita nada. É candidata do Itaú.  Tá dentro do golpe.	1.0	0.0	Place(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, id='3b8667e69cb2797f', url='https://api.twitter.com/1.1/geo/id/3b8667e69cb2797f.json', place_type='city', name='Novo Hamburgo', full_name='Novo Hamburgo, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, type='Polygon', coordinates=[[[-51.1798756, -29.8298462], [-50.9343263, -29.8298462], [-50.9343263, -29.6378205], [-51.1798756, -29.6378205]]]), attributes={})	5003.0	2636.0	itau	gilbergues gracieusabrito	2
26684	986673137009004544	itau	2018-04-18 18:29:42	Mauro Vianna	@itau Dois babacas , deveriam estar trabalhando , esses vagabundos	0.0	0.0		51.0	361.0	itau	itau	1
26690	986672438984527872	itau	2018-04-18 18:26:55	Mônica de Lavar	Em 8 meses no @santander_br, eu já pisei em uma agência umas 15 vezes. Em 2 anos de @itau eu resolvia tudo. TUDO. no celular. Por isso que meu sonho de princesa era trabalhar na comunicação institucional do Itaú.	0.0	0.0	Place(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, id='97bcdfca1a2dca59', url='https://api.twitter.com/1.1/geo/id/97bcdfca1a2dca59.json', place_type='city', name='Rio de Janeiro', full_name='Rio de Janeiro, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, type='Polygon', coordinates=[[[-43.795449, -23.08302], [-43.0877068, -23.08302], [-43.0877068, -22.7398234], [-43.795449, -22.7398234]]]), attributes={})	171.0	214.0	itau	santander_br, itau	2
26692	986672118703239173	itau	2018-04-18 18:25:39	Roberto Augusto	@gserrano @itau @Bancointer @iugu é, dei uma lida no modelo deles... (é a tal do concordato... mas tou torcendo pra que em breve aconteça alguma revolução nesse sentido, já que eu q vendo por meios físicos, é facilitado, mesmo com o chargeback)	0.0	0.0		834.0	822.0	itau	gserrano itau bancointer iugu	4
26693	986672081533317134	itau	2018-04-18 18:25:30	María la del Barrio con supremo y con todo	@itau DAS (Simples). Tive que pagar na conta de PF pelo APP, o que não faz nenhum sentido.	0.0	0.0		1376.0	823.0	itau	itau	1
26695	986671698354327553	itau	2018-04-18 18:23:59	jhonnys	@itau eu não estou conseguindo fazer uma compra com o meu cartão	0.0	0.0		2869.0	229.0	itau	itau	1
26699	986671371370541056	itau	2018-04-18 18:22:41	Roberto Augusto	@gserrano @itau @Bancointer @iugu relaxa, pq como pf não consegui me desamarrar do sistema formal de crédito :c ieeuheeuheuheuhe mas em breve quem sabe eu tire minha correntinha dos pés	0.0	0.0		834.0	822.0	itau	gserrano itau bancointer iugu	4
26700	986671223424856074	itau	2018-04-18 18:22:05	Roberto Augusto	@gserrano @itau @Bancointer @iugu eita. também gostei da proposta do neon. mas só teve uma coisa q fiquei com treta, (é que trabalho em excesso com ted, mas sempre vou ficar de olho nele já q se o inter virar o agibank e cobrar ted, terei alternativas uhehuhehue)	0.0	0.0		834.0	822.0	itau	gserrano itau bancointer iugu	4
26704	986671000619233284	itau	2018-04-18 18:21:12	duda ? yukten; BLACK ON BLACK	q user q eu podia usar pra conta do Itaú ?	0.0	0.0		1731.0	1241.0	itau		0
26706	986670912794656768	itau	2018-04-18 18:20:51	Bruno Melo	"@nubank Eu quero, @nubank . Mas, vocês aind anão me deram minha #NuConta. Aí, continuo preso ao @itau . ?
#MandaLogoMinhaNuConta?"	0.0	0.0		102.0	319.0	itau	nubank nubank itau	3
26707	986670893207310336	itau	2018-04-18 18:20:47	María la del Barrio con supremo y con todo	"@dllbeto @itau @Bancointer Eu uso o Neon e o PJ lá tá me atendendo bem. Só mantenho conta no Itaú PJ por causa do @iugu, que só trabalha com ""bancos grandes"" pra eu receber por lá. Serviço bom, dependência bosta... hahaha"	0.0	1.0		1376.0	823.0	itau	dllbeto itau bancointer iugu	4
26708	986670879311573003	itau	2018-04-18 18:20:43	yasmin ?	estava eu plena no itau abrindo minha conta e eis que a mulher fala pra eu colocar o dedo polegar na maquina e eu n sabia qual dedo era kkkkkkakakak	0.0	0.0		17195.0	3275.0	itau		0
26710	986670308215140359	itau	2018-04-18 18:18:27	Lucas	I'm at Banco Itaú in Nova Iguaçu, Rio De Janeiro https://t.co/upXAFaDGDW	0.0	0.0	Place(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, id='4029837e46e8e369', url='https://api.twitter.com/1.1/geo/id/4029837e46e8e369.json', place_type='city', name='Nova Iguaçu', full_name='Nova Iguaçu, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, type='Polygon', coordinates=[[[-43.681932, -22.865838], [-43.366801, -22.865838], [-43.366801, -22.527218], [-43.681932, -22.527218]]]), attributes={})	593.0	245.0	itau		0
26712	986669926176960516	itau	2018-04-18 18:16:56	???????? ?????????	@itau Na real não é fatura, é extrato de CC msm	0.0	0.0		51.0	69.0	itau	itau	1
26713	986669760552361984	itau	2018-04-18 18:16:17	Bryan	Vou lá no Banco do Brasil fazer essa missão é depois no Itaú	0.0	1.0		1132.0	548.0	itau		0
26715	986669572722962438	itau	2018-04-18 18:15:32	aka KennyG	Ei @itau vai toma no cu	0.0	1.0		1604.0	777.0	itau	itau	1
26723	986669248243216385	itau	2018-04-18 18:14:14	chandler	Sou igual ao Itau. Tenho tudo, só falta você — aaaa então agr n falta nd rs https://t.co/uIf9w9J06G	0.0	1.0		1181.0	745.0	itau		0
26724	986669207088705557	itau	2018-04-18 18:14:05	gabriely	Ranço dp Itaú, paguei o cartão ontem e ainda n liberaram essa merda	0.0	0.0		4379.0	926.0	itau		0
26725	986669115334111238	itau	2018-04-18 18:13:43	Fran?	@itau Tudo ok, obrigado	0.0	0.0	Place(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, id='91ef4094d14cb6c1', url='https://api.twitter.com/1.1/geo/id/91ef4094d14cb6c1.json', place_type='city', name='Alvorada', full_name='Alvorada, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, type='Polygon', coordinates=[[[-51.0944226, -30.0514167], [-50.9483783, -30.0514167], [-50.9483783, -29.9565048], [-51.0944226, -29.9565048]]]), attributes={})	242.0	241.0	itau	itau	1
26729	986668626869600256	itau	2018-04-18 18:11:46	déborismo	Não dá para respeitar um banco que te manda um cartão novo para uma conta sua que foi cancelada. Sério, @itau, todo dia é uma vergonha diferente.	0.0	0.0		3349.0	580.0	itau	itau	1
26730	986668483298635780	itau	2018-04-18 18:11:12	Calorina	@itau Adiantamento depositante que se encontra em aberto	0.0	0.0		394.0	220.0	itau	itau	1
26733	986668286287982594	itau	2018-04-18 18:10:25	Deivison Amaral	RT @luisnassif: Xadrez de como, com jeitinho, Barroso beneficiou o Itau https://t.co/K6n9F0rsAP https://t.co/hb1mpVhAg0	171.0	0.0		54.0	295.0	itau	luisnassif	1
26736	986668127864827904	itau	2018-04-18 18:09:47	Serjo	alô @itau, preciso de uma ajuda	0.0	0.0		207.0	240.0	itau	itau	1
26740	986667244770996229	itau	2018-04-18 18:06:17	Lauro Mesquita	@letrapreta Vale a pena assistir a esse vídeo produzido pelo Itaú Cultural sobre o assuunto https://t.co/iNbTA2viL7	0.0	0.0		1125.0	811.0	itau	letrapreta	1
26743	986667022762303489	itau	2018-04-18 18:05:24	fabricinhø; décalcomanie	fiquei 4 reais negativo por umas 7/8hrs e o querido @itau me descontou 60 reais 8 dias depois hehe	0.0	0.0		2327.0	832.0	itau	itau	1
26744	986666884388057088	itau	2018-04-18 18:04:51	igor jose alve	RT @jesusnaoperde1: banco itau agencia 9349 conta 17872-4	1.0	0.0		430.0	4870.0	itau	jesusnaoperde1	1
26745	986666629990887428	itau	2018-04-18 18:03:50	Vagas Empregos PR	Vagas p/ AGENTE COMERCIAL - Itaú Unibanco - Curitiba/PR - https://t.co/XkLdhjpq6T	0.0	0.0		9331.0	40.0	itau		0
26746	986666624932556803	itau	2018-04-18 18:03:49	Humberto Dib Rayashi	Banco com péssimo atendimento? Logo ali no @itau	0.0	0.0		104.0	80.0	itau	itau	1
26748	986666510121873409	itau	2018-04-18 18:03:22	300% DE JUROS NO DO POVO	@AlexSchwartsman @folha Capturado pela odebrecht, jbs, brf, itau, bradesco etc	0.0	0.0		982.0	339.0	itau	alexschwartsman folha	2
26749	986666332107272193	itau	2018-04-18 18:02:39	Roberto Augusto	"@gserrano @itau vou te passar o caminho da felicidade, mas a conta PJ depende da PF, mas aí ... é, vou te mandar o @ deles, aí vc decide se vai valer a pena essa ""mudança radical"" @Bancointer"	0.0	0.0		834.0	822.0	itau	gserrano itau bancointer	3
26750	986666326839185409	itau	2018-04-18 18:02:38	JulietaRossiPedrosa	RT @miriammadoenho: @itau vcs apoiam este descalabro? https://t.co/17kr914mQZ	1.0	0.0		3226.0	840.0	itau	miriammadoenho: itau	2
26751	986666163412316161	itau	2018-04-18 18:01:59	LADY NEWTON ?•?•?	"Se você der a volta do mundo, pego minha bike e te encontro no japão.
(Minha bike alugada do itaú)"	0.0	1.0		364.0	264.0	itau		0
26752	986666025583341568	itau	2018-04-18 18:01:26	Scarlett	Drogasil novo Itaú https://t.co/GNqGJVwU0J	0.0	0.0		135.0	96.0	itau		0
26754	986665863125315584	itau	2018-04-18 18:00:47	Victor Andrade	Minha mãe quer pessoas novas pra fazer jovem aprendiz no Itaú, to pensando seriamente ?	0.0	0.0		24.0	37.0	itau		0
26757	986665820381163534	itau	2018-04-18 18:00:37	miriam mad	RT @JulietaPedrosa: @radardamidia @gleisi @LulapeloBrasil @ItamaratyGovBr O #absurdo #criminoso advindo do #desespero do #PT é corroborado…	1.0	0.0		1903.0	1705.0	itau	julietapedrosa: radardamidia gleisi lulapelobrasil itamaratygovbr	5
26758	986665768967385092	itau	2018-04-18 18:00:25	miriam mad	@itau vcs apoiam este descalabro? https://t.co/17kr914mQZ	1.0	1.0		1903.0	1705.0	itau	itau	1
26761	986665501349818383	itau	2018-04-18 17:59:21	PH	Tenho que ir lá no Itaú, já estou imaginando a fila	0.0	0.0		776.0	622.0	itau		0
26762	986665343417569280	itau	2018-04-18 17:58:43	Marlon Marins	Eu odeio a Vivo, a Oi, o Mercado Pago, o PayPal, o Ebanx, o Itaú, o Facebook e o YouTube. Tem que acabar essas empresa FDP do mundo e começar tudo do zero no comunismo AAAAAAAAAAAAAAHHH	4.0	18.0		15995.0	400.0	itau		0
26763	986665209447231488	itau	2018-04-18 17:58:11	Jean Bazan	Estou quase abrindo uma conta no @itau só para usar o Itaú Uau, praticidade a gente gosta assim #Itau #itauUau #ApllePlay #Iphone	0.0	0.0		681.0	1147.0	itau	itau	1
26764	986665131072507904	itau	2018-04-18 17:57:53	María la del Barrio con supremo y con todo	Quando eu falo que é um bando de chipanzé que toma decisões ou cria restrições pra TI / home banking de PJ no @Itau eu não to brincando não. Se planejar pra fazer uma experiência ruim não chega nem aos pés do que eles fazem.	0.0	0.0		1376.0	823.0	itau	itau	1
26766	986664865686269953	itau	2018-04-18 17:56:49	María la del Barrio con supremo y con todo	Aí sabe o que eu descobri? No app de pessoa física eu consigo pagar o imposto da minha empresa. No app PJ eu NÃO consigo. HAHAHA  PORRA @itau	0.0	0.0		1376.0	823.0	itau	itau	1
26769	986664542359998464	itau	2018-04-18 17:55:32	Vagas Empregos PR	Vagas p/ ATENDENTE COMERCIAL - Itaú Unibanco - Curitiba/PR - https://t.co/UgQXi8wNbj	0.0	0.0		9331.0	40.0	itau		0
26771	986663778304569344	itau	2018-04-18 17:52:30	Majimak Shop	@sensehobii @idolfreakx Bradesco ou Itaú	0.0	0.0		6440.0	167.0	itau	sensehobii idolfreakx	2
26772	986663775595122688	itau	2018-04-18 17:52:30	Princeso da Gama /?/	Tô quase dormindo na fila do Itaú	0.0	0.0	Place(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, id='97bcdfca1a2dca59', url='https://api.twitter.com/1.1/geo/id/97bcdfca1a2dca59.json', place_type='city', name='Rio de Janeiro', full_name='Rio de Janeiro, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, type='Polygon', coordinates=[[[-43.795449, -23.08302], [-43.0877068, -23.08302], [-43.0877068, -22.7398234], [-43.795449, -22.7398234]]]), attributes={})	1226.0	1368.0	itau		0
26774	986663563883315200	itau	2018-04-18 17:51:39	María la del Barrio con supremo y con todo	@chrisbenseler @itau todo respeito aos camaradas que fazem aquela merda de aplicativo. Se usar é uma tortura, imagina implementar.	0.0	1.0		1376.0	823.0	itau	chrisbenseler itau	2
26775	986663328264138754	itau	2018-04-18 17:50:43	Roberto Augusto	@gserrano @itau no banco inter já paga imposto, exceto as GPS sem código de barras :( euheuhuheuhe	0.0	1.0		834.0	822.0	itau	gserrano itau	2
26776	986663323008675841	itau	2018-04-18 17:50:42	María la del Barrio con supremo y con todo	Pelo amor de deus @iugu começa a transferir pro @banconeon que eu não aguento mais a tortura que é ser cliente do @itau. Eu pago a transferência. Eu escrevo cartas de amor. Eu uso camiseta Iugu &lt;3 Neon.	0.0	3.0		1376.0	823.0	itau	iugu banconeon itau	3
26779	986663062706024449	itau	2018-04-18 17:49:40	Christian Benseler	@gserrano @itau Serve pros devs ganharem algum dinheiro. Tenha empatia!	0.0	0.0		766.0	623.0	itau	gserrano itau	2
26782	986662822821224448	itau	2018-04-18 17:48:42	jhonnys	tô feliz que minha conta do itau ainda ta aberta e eu tenho o total de 50 centavos	0.0	0.0		2869.0	229.0	itau		0
26785	986662476887490562	itau	2018-04-18 17:47:20	María la del Barrio con supremo y con todo	"Para que CARALHAS serve o aplicativo do @Itau PJ se eu não consigo pagar um imposto nele. ""Essa operação só está disponível no Itaú pela internet"". Sabe o que tem no Itaú pela internet? O GUARDIÃO ESPIÃO PAU NO SEU CU"	0.0	3.0		1376.0	823.0	itau	itau	1
26792	986661583081361409	itau	2018-04-18 17:43:47	?	?? (@ Itaú in Belford Roxo, RJ) https://t.co/NM3FHl9XnZ	0.0	0.0	Place(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, id='7343e9c57b3427b5', url='https://api.twitter.com/1.1/geo/id/7343e9c57b3427b5.json', place_type='city', name='Belford Roxo', full_name='Belford Roxo, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, type='Polygon', coordinates=[[[-43.434094, -22.777657], [-43.319562, -22.777657], [-43.319562, -22.679759], [-43.434094, -22.679759]]]), attributes={})	1510.0	1838.0	itau		0
26793	986661455901667329	itau	2018-04-18 17:43:17	Eli Rocha	O @itau não efetivou meu pagamento agendado, não quer receber o boleto atrasado e eu vou ter q levar em espécie (valor alto) pra pagar em outro banco com multa por atraso.	2.0	2.0		80.0	269.0	itau	itau	1
26797	986661017190051848	itau	2018-04-18 17:41:32	???????? ?????????	@itau ajuda aí. Só esse mês tive 3 taxas diferentes de serviço descontadas na fatura. Tem umas coisas que nem contratei :(	0.0	0.0		51.0	69.0	itau	itau	1
26799	986660656656125953	itau	2018-04-18 17:40:06	milenevlacerda?	@obetomuniz @itau O @Bradesco tb ta querendo fazer isso cmg para o internet banking haha só consigo acessar pelo App (pelo menos isso ??)	0.0	0.0		1225.0	648.0	itau	obetomuniz itau bradesco	3
26800	986660307094384644	itau	2018-04-18 17:38:43	Vinicius	@Leticia_LCoelho @fvernon Filmagem de reclame do Itaú	0.0	1.0		2186.0	594.0	itau	leticia_lcoelho fvernon	2
26802	986660148923064320	itau	2018-04-18 17:38:05	Nico	RT @caioviana26: Agora eles vao roubar o itaú do largo do machado https://t.co/K7BOvBNlIC	2.0	0.0		232.0	351.0	itau	caioviana26	1
26804	986659441473925122	itau	2018-04-18 17:35:16	Ulisses Gomes	Esse ITAÚ é uma graça cara o pais em crise e a Mulher me liga pra me cobrar 900 e pouco kkkkk. Mas como todo bom Brasileiro ela deu um jeitinho e falou que posso pagar 400 reais e quitar tudo fdp cara.	0.0	0.0		33.0	67.0	itau		0
26807	986658972232011776	itau	2018-04-18 17:33:24	Fran?	Tava ate agora na fila do Itaú desbloqueando meu cartão	0.0	0.0	Place(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, id='91ef4094d14cb6c1', url='https://api.twitter.com/1.1/geo/id/91ef4094d14cb6c1.json', place_type='city', name='Alvorada', full_name='Alvorada, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, type='Polygon', coordinates=[[[-51.0944226, -30.0514167], [-50.9483783, -30.0514167], [-50.9483783, -29.9565048], [-51.0944226, -29.9565048]]]), attributes={})	242.0	241.0	itau		0
26808	986658942406230016	itau	2018-04-18 17:33:17	Alcino Fogaça	De repente falta energia na agência do Itaú de Manaus. Quando os eletricistas vão até à central de energia, descobrem a causa do apagão. https://t.co/eLr60ZECIK	0.0	0.0		310.0	295.0	itau		0
26815	986657582713659392	itau	2018-04-18 17:27:53	saudades do aika	pensando em como tomar banho depois q vi esse video da cobra enorme na agencia do Itaú	0.0	1.0		306.0	139.0	itau		0
26818	986657116416020480	itau	2018-04-18 17:26:02	Rennan Lacerda	@PauloOlimpio17 @bancosantander @santander_br Tu lembra o nome da cidadã que o Itaú ligava lá pra casa? Lembro que insisti muito pra pararem, mas nada. Até que comecei a zoar. Aí pararam.	0.0	0.0		216.0	166.0	itau	pauloolimpio17 bancosantander santander_br	3
26819	986656897049776128	itau	2018-04-18 17:25:10	Alice	Todo meu amor pelo Itaú ?? https://t.co/vqNVlMcB69	0.0	1.0		167.0	274.0	itau		0
26822	986656015826522114	itau	2018-04-18 17:21:40	Calorina	@itau oi, gostaria de fazer uma negociação com vcs. seria possivel?	0.0	0.0		394.0	220.0	itau	itau	1
26823	986655972570607618	itau	2018-04-18 17:21:29	cranberry	"pode entrar 3 cartão de 2018!!!!!!!!

Foi mal ai, Itaú."	0.0	0.0		866.0	664.0	itau		0
26824	986655714025332741	itau	2018-04-18 17:20:28	Bem Garota	@itau Onde eu vejo isto?	0.0	0.0	Place(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, id='fdee2106fac9b386', url='https://api.twitter.com/1.1/geo/id/fdee2106fac9b386.json', place_type='city', name='Bragança Paulista', full_name='Bragança Paulista, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, type='Polygon', coordinates=[[[-46.7191873, -23.051562], [-46.4050046, -23.051562], [-46.4050046, -22.821301], [-46.7191873, -22.821301]]]), attributes={})	4830.0	1675.0	itau	itau	1
26826	986654968819208192	itau	2018-04-18 17:17:30	Eric Ellison	@_pmnetto Pena que aqui não tem Itaú	0.0	0.0		172.0	606.0	itau	pmnetto	1
26829	986654802322042882	itau	2018-04-18 17:16:50	vulgo trosha	@itau Mt obrigado, qualquer coisa entro em contato, obrigado pela atenção	0.0	0.0		403.0	1762.0	itau	itau	1
26836	986652743120105473	itau	2018-04-18 17:08:39	Ricardo Motta	#LaCasaDePapel3 vem assaltar o @Bradesco @itau @BancodoBrasil e @Caixa faz isso por nós	0.0	0.0		247.0	494.0	itau	bradesco itau bancodobrasil caixa	4
26837	986652607878967296	itau	2018-04-18 17:08:07	Dope Kstore	"RT @DopeKstore: ?Kit Bloco + Foto? 
?R$10,00 com frete simples 
?Frete registrado: R$8,00  
?Reserva até 11/04
?Pgto Itaú ou Caixa Econômic…"	1.0	0.0		7184.0	28.0	itau	dopekstore	1
26838	986652598836060161	itau	2018-04-18 17:08:05	Dope Kstore	"RT @DopeKstore: ?Kit cards + Chaveiro? 
?R$25,00 com frete simples 
?Frete registrado: R$8,00
?Reserva até 11/04
?Pgto Itaú ou Caixa Econôm…"	2.0	0.0		7184.0	28.0	itau	dopekstore	1
26840	986652576371347458	itau	2018-04-18 17:07:59	Dope Kstore	"RT @DopeKstore: ?PROMOÇÃO? 
?R$25,00 + frete 
?Reserva até 12/04
?Pgto Itaú ou Caixa Econômica 
?Pedir na DM com Nome completo e email http…"	1.0	0.0		7184.0	28.0	itau	dopekstore	1
26842	986652301116035075	itau	2018-04-18 17:06:54	camboim	@Gouvea98 Kkkk mano todo banco Itaú tem uma loira gata, imprensinante	0.0	1.0		133.0	106.0	itau	gouvea98	1
26843	986652127836753920	itau	2018-04-18 17:06:13	Ewerton Luiz Pedrão	Por favor, pior Banco do Brasil @itau , façam o favor de melhorarem o atendimento na rede de agências nem a Caixa econômica Federal demora tanto quanto vcs!	0.0	1.0		29.0	262.0	itau	itau	1
26845	986651945778597890	itau	2018-04-18 17:05:29	Jhony	@itau O código está faltando digito, será que nem isso vocês conseguem realizar corretamente?	0.0	0.0		1152.0	297.0	itau	itau	1
26847	986651704321019905	itau	2018-04-18 17:04:32	LeandroGeek ?	Esse app do @itau é bonito mas ordinário, pra vc cadastrar um computador vc tem que it até um banco pra habilitar a opção. Isso é tão anos 2000. Ainda bem que estou optando por bancos 100% digitais.	0.0	0.0		770.0	473.0	itau	itau	1
26848	986651678408626178	itau	2018-04-18 17:04:25	Jose Osterno Aquino	"RT @chiccoze52: Advogado do Itaú (eminência parda)
"" Erro Crasso do PT . . . vejam as merdas que
escolheram para ser ministro do STF "" ( G.…"	3.0	0.0		467.0	1296.0	itau	chiccoze52	1
26852	986651532681719808	itau	2018-04-18 17:03:51	Vagas Empregos PR	Vagas p/ ATENDENTE COMERCIAL - Itaú Unibanco - Curitiba/PR - https://t.co/uHf9Z2xZ8j	0.0	0.0		9331.0	40.0	itau		0
26853	986651482211672064	itau	2018-04-18 17:03:39	Pedro Netto	@eric_bah Não sou cliente Bradesco, mas o Itaú costuma responder rápido e orientar.	0.0	0.0		142.0	135.0	itau	eric_bah	1
26857	986650699391033344	itau	2018-04-18 17:00:32	Eduardo Erasmo	Gostei de um vídeo @YouTube https://t.co/wDdDZL4QRj O SIGNIFICADO OCULTO SUBLIMINAR DO COMERCIAL DO BANCO ITAÚ	0.0	0.0		134.0	451.0	itau	youtube	1
26862	986649906982084608	itau	2018-04-18 16:57:23	isinha	abri minha conta no itau mas pensando bem grande bosta pq minha mãe q vai depositar grana p mim	0.0	0.0		123.0	198.0	itau		0
