	Unnamed: 0	query	data	usuario	conteudo	retweets	favoritos	local	seguidores	amigos	tag	citados	n_citados
26266	986740798199881729	itau	2018-04-18 22:58:33	Maysa	@_nakelly @itau KKKKKKKKKKKKKKKKKKKKKK você é a pessoa mais trouxa que eu conheço	0.0	0.0		612.0	1352.0	itau	nakelly itau	2
26268	986740724543746048	itau	2018-04-18 22:58:16	mulher elétrica	"16 reais o Uber
7 reais um sorvete  e caminhar 50 minutos
0 reais bicicletinha do Itaú
Advinhem qual eu escolhi"	0.0	0.0	Place(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, id='d9d978b087a92583', url='https://api.twitter.com/1.1/geo/id/d9d978b087a92583.json', place_type='city', name='Belo Horizonte', full_name='Belo Horizonte, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, type='Polygon', coordinates=[[[-44.062789, -20.059816], [-43.856856, -20.059816], [-43.856856, -19.777568], [-44.062789, -19.777568]]]), attributes={})	384.0	401.0	itau		0
26269	986740620206247936	itau	2018-04-18 22:57:51	Utilidade Pública SC	RT @wildwordweb: @governodobrasil @ReceitaFederal Tabela q deveria ter sido atualizada faz trabalhadores q deveriam estar isentos pagar imp…	1.0	0.0		3818.0	4313.0	itau	wildwordweb: governodobrasil receitafederal	3
26271	986740487380926466	itau	2018-04-18 22:57:19	Elisa	@lauraniehuesdg itau 100% de aprovações	0.0	0.0		305.0	77.0	itau	lauraniehuesdg	1
26272	986740356346798080	itau	2018-04-18 22:56:48	Utilidade Pública SC	"RT @adakac1: @governodobrasil @ReceitaFederal POR FAVOR 

NÃO ESQUEÇAM DOS BANCOS:  ITAÚ - BRADESCO - SAFRA, etc...

- IGREJAS, TEMPLOS, et…"	1.0	0.0		3818.0	4313.0	itau	adakac1: governodobrasil receitafederal	3
26276	986740037378338816	itau	2018-04-18 22:55:32	SOCIAL DO DAVIZERA 12/05 ?	Naquele shopping Itaú só tem gatinho, pqp	0.0	0.0		404.0	179.0	itau		0
26277	986739805018054656	itau	2018-04-18 22:54:36	Eduarda Oliveira	Meu pai sempre da meu número pro Itaú, oi e essas mulher me ligam o tempo todoooo	0.0	0.0	Place(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, id='b1a5f3bbff698d24', url='https://api.twitter.com/1.1/geo/id/b1a5f3bbff698d24.json', place_type='city', name='Mesquita', full_name='Mesquita, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, type='Polygon', coordinates=[[[-43.496757, -22.840589], [-43.397015, -22.840589], [-43.397015, -22.764566], [-43.496757, -22.764566]]]), attributes={})	715.0	454.0	itau		0
26279	986739414993965056	itau	2018-04-18 22:53:03	Rondinelly Sena	'Temer é insignificante, o domínio é do sistema financeiro, do Itaú, do Bradesco', diz Requião - Sul 21 https://t.co/4P96EgAFt4	1.0	2.0		3964.0	3159.0	itau		0
26281	986738737064435712	itau	2018-04-18 22:50:22	? ? ?	Inclusive @itau aceita minha conta online aaaaaaaaaaaaaaaa	0.0	0.0		167.0	75.0	itau	itau	1
26283	986738503936610305	itau	2018-04-18 22:49:26	Chogiwa Store	"RT @ChogiwaStore: (?) PRONTA ENTREGA: GOT7, ON LACRADO
• 147,00 reais
• Pôster dobrado incluso e Look Book
• Pagamento por depósito/transfe…"	8.0	0.0		2921.0	91.0	itau	chogiwastore	1
26284	986738464707219456	itau	2018-04-18 22:49:17	Chogiwa Store	"RT @ChogiwaStore: (?) EXO FIGURE KEYRING
• Frete de 15-45 dias úteis
• Todos os integrantes disponíveis
• Lançamento dia 27 de abril
• Paga…"	5.0	0.0		2921.0	91.0	itau	chogiwastore	1
26285	986738349229658115	itau	2018-04-18 22:48:49	guizinho;*	meu cartão Clonado, pedi outro cartão e mais de 30 dias sem chegar outro novo eai @itau @Itaucard 2 vezes esperando o prazo de vcs e nada	0.0	0.0		252.0	426.0	itau	itau itaucard	2
26286	986738186855395328	itau	2018-04-18 22:48:11	Chogiwa Store	"RT @ChogiwaStore: (?) PRONTA ENTREGA: PREÇO ATUALIZADO
• EXO BOOKMARK GIFT SHOP
• 32,00 cada
• Xiumin, BH e CY vendidos
• Pagamento por dep…"	5.0	0.0		2921.0	91.0	itau	chogiwastore	1
26287	986738088838946821	itau	2018-04-18 22:47:47	Adriano Garcia  ?? 1909 ??	"@x86girl @itau Itaú é um câncer. 
Te afasta dessa instituição mesmo, que vc só tem a ganhar."	0.0	0.0		82.0	642.0	itau	x86girl itau	2
26291	986737418995945473	itau	2018-04-18 22:45:08	Connekt	"Trabalhe no maior banco privado do Brasil: estão abertas 3 novas vagas para Analista de Suporte a Telecom TI (Pleno) no Itaú Unibanco, em Mogi Mirim/SP!

Acesse: https://t.co/LI1Ktkfs7M https://t.co/JCyRlY1pk7"	0.0	0.0		3.0	31.0	itau		0
26292	986737348716179456	itau	2018-04-18 22:44:51	Teta	@itau Tanto marketing e não funciona... parece promessa do PT	0.0	0.0		2.0	66.0	itau	itau	1
26293	986737342168928262	itau	2018-04-18 22:44:49	#PentaCampeão	@sadacruzeiro Vou pra mais essa tentativa,vcs sabem q horas a livraria leitura do Itaú abre amanhã??	0.0	1.0		6050.0	5135.0	itau	sadacruzeiro	1
26294	986737153307807749	itau	2018-04-18 22:44:04	Ca	Falar no Itaú é uma bosta veeeei, minha conta vai vir uma fortuna	0.0	0.0	Place(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, id='46bda2f68abcc7d2', url='https://api.twitter.com/1.1/geo/id/46bda2f68abcc7d2.json', place_type='city', name='Contagem', full_name='Contagem, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, type='Polygon', coordinates=[[[-44.162658, -19.983614], [-44.005055, -19.983614], [-44.005055, -19.7987236], [-44.162658, -19.7987236]]]), attributes={})	424.0	368.0	itau		0
26295	986736857869377538	itau	2018-04-18 22:42:54	manu real oficial	@itau oi, turubom? meu cartão tá bloqueado por inatividade, aí fui na agência e a moça do caixa falou que era só depositar na minha conta que desbloquearia e não desbloqueou :( quero usar meu cartãozinho	0.0	0.0		293.0	169.0	itau	itau	1
26297	986736243584196608	itau	2018-04-18 22:40:27	Vinicius Medina	"Ah, aparentemente o 01121616681 é ligado a um call center do @itau. Só que eu não passei esse meu número pra eles.

O meu banco meteu a mão nas informações das minhas transações bancárias, por motivos alheios, sem saber se era o meu telefone, e danou a ligar o dia todo. 17 vezes."	0.0	0.0		52.0	69.0	itau	itau	1
26298	986736163280080896	itau	2018-04-18 22:40:08	Vinicius Chaves	@itau Após ir na agência Itaú no Vila Olimpia, um amigo fez um depósito na minha conta gerando um valor que deveria ser devolvido a mim. O atendente me informou que alguém entraria em contato me informando como sacar esse dinheiro. Até hoje ninguém entrou em contato.	0.0	0.0		181.0	305.0	itau	itau	1
26301	986735489179844608	itau	2018-04-18 22:37:27	Brizzado	Hj a bike do Itaú e a Lagoa Rodrigo Freitas tavam sintonizadas na perfeição	0.0	0.0		35.0	316.0	itau		0
26304	986735071888633857	itau	2018-04-18 22:35:48	lara	@itau libera 10 mil ai na minha conta man	0.0	0.0		884.0	589.0	itau	itau	1
26309	986734339458240513	itau	2018-04-18 22:32:53	Diogo Prates	@itau bloquearam minha conta no meio do dia, aparentemente sem motivos. Me ajuda ai	0.0	0.0		294.0	152.0	itau	itau	1
26310	986734210131079168	itau	2018-04-18 22:32:22	Cohen Berg ????	RT @kiki_azzevedo: @GABRlELPlNHElRO Amoêdo fez carreira no Itaú. Quem chega ao topo sem estar conivente com as posições da empresa? Banco q…	1.0	0.0		920.0	2079.0	itau	kiki_azzevedo: gabrlelplnhelro	2
26311	986734138307829760	itau	2018-04-18 22:32:05	cristina lula aquim	"RT @MendesOnca: Piada jurídica de mau gosto
 https://t.co/38yZx62kCT? https://t.co/mIjZchhs38"	13.0	0.0		109.0	78.0	itau	mendesonca	1
26312	986733939590082562	itau	2018-04-18 22:31:18	Espaço Itaú	Confira a missão de resgate que deixou o mundo apreensivo! O novo filme de José Padilha, #7DiasEmEntebbe, chega amanhã no Espaço Itaú! https://t.co/0M3mTbeLt4	0.0	1.0		12761.0	629.0	itau		0
26316	986733677752156160	itau	2018-04-18 22:30:16	Connekt	"Estão abertas 10 novas vagas para Analista de Desenvolvimento no Itaú em São Paulo/SP! Trabalhe no maior banco privado do Brasil.

Acesse: https://t.co/xY216a2usY https://t.co/mJTjVXWWNC"	0.0	0.0		3.0	31.0	itau		0
26317	986733185932365824	itau	2018-04-18 22:28:18	Chris Azevedo	@GABRlELPlNHElRO Amoêdo fez carreira no Itaú. Quem chega ao topo sem estar conivente com as posições da empresa? Banco que apoiou todas as políticas ideológicas da esquerda, teve lucro recorde no governo petista e foi comprado pelo Soros em 2010!!!	1.0	1.0		141.0	162.0	itau	gabrlelplnhelro	1
26318	986733052469694464	itau	2018-04-18 22:27:46	Teixeira ? #SC	EU não sou Itaú mais fui feita pra você! KKKKKKKKKKKKKK — Foi msm? Então, vem cá https://t.co/8YSP0kr00B	0.0	3.0		2295.0	1233.0	itau		0
26319	986732396862156800	itau	2018-04-18 22:25:10	wildwordweb	RT @MgracaGalvao: @wildwordweb @niviaregina @ConJur_Oficial @PiLima11 Imagine se Barroso que advoga para os Bancos(vide o perdão no  caso I…	2.0	0.0		7020.0	5922.0	itau	mgracagalvao: wildwordweb niviaregina conjur_oficial pilima11	5
26320	986732112333230080	itau	2018-04-18 22:24:02	m	to me inscrevendo no jovem aprendiz do itau ja cansei	0.0	0.0		122.0	116.0	itau		0
26321	986732050945396743	itau	2018-04-18 22:23:48	_Cellbit_	RT @MarlonMarins_: Eu odeio a Vivo, a Oi, o Mercado Pago, o PayPal, o Ebanx, o Itaú, o Facebook e o YouTube. Tem que acabar essas empresa F…	4.0	0.0		19.0	13.0	itau	marlonmarins	1
26327	986730988670726144	itau	2018-04-18 22:19:34	Love Dilma	@wildwordweb @niviaregina @ConJur_Oficial @PiLima11 Imagine se Barroso que advoga para os Bancos(vide o perdão no  caso Itaú)deixaria essa matéria ir adiante	2.0	1.0		1294.0	758.0	itau	wildwordweb niviaregina conjur_oficial pilima11	4
26329	986730071737106432	itau	2018-04-18 22:15:56	Jeonghan	RT @vihtuita: Queria agradecer o @itau pela vergonha que eu passei quando a atendente me garantiu que meu cartão so tava bloqueado pra comp…	1.0	0.0		43.0	128.0	itau	vihtuita: itau	2
26331	986729873786966016	itau	2018-04-18 22:15:09	Connekt	"Estão abertas 8 novas vagas para Analista de Operações de Telecom TI (Júnior) no Itaú em Mogi Mirim/SP! Trabalhe no maior banco privado do Brasil.

Acesse: https://t.co/XAES16Y4Vy https://t.co/yV0H1ibDmx"	0.0	0.0		3.0	31.0	itau		0
26334	986729754576474112	itau	2018-04-18 22:14:40	gabi	os cara do estágio de férias do Itaú vão me achar mt burra depois desse teste de logica sos	0.0	1.0		98.0	74.0	itau		0
26336	986729526225973248	itau	2018-04-18 22:13:46	Sergio Luiz	RT @zizonavarro: Ele é do Itau, o que devemos esperar?? https://t.co/IifbXb4047	1.0	0.0		269.0	327.0	itau	zizonavarro	1
26338	986729062554046464	itau	2018-04-18 22:11:55	I LOVE BTS?	"RT @DopeKstore: ?Produtos OFICIAIS BT21 x Monopoly. 
• Somente 1 unidade cada produto
• Data final da compra: 12/04 
• Depósito ou transfer…"	18.0	0.0		121.0	137.0	itau	dopekstore	1
26339	986729042064957440	itau	2018-04-18 22:11:50	vivian lilian mirian livia	Queria agradecer o @itau pela vergonha que eu passei quando a atendente me garantiu que meu cartão so tava bloqueado pra compra online e eu fui fazer uma compra e adivinha só, cartão bloqueado, e meu cartão novo também, só Deus sabe quando e se chega	1.0	0.0		86.0	63.0	itau	itau	1
26341	986728897931816961	itau	2018-04-18 22:11:16	BeatrizContreras	@dinahjane97  gata, não sou Itaú mais fui feita pra você	0.0	0.0		57.0	194.0	itau	dinahjane97	1
26346	986728110925246464	itau	2018-04-18 22:08:08	lucas	a cobra do itau ja deve ter chegado no vaso do meu banheiro sem duvidas	0.0	1.0		1544.0	723.0	itau		0
26347	986728075592392704	itau	2018-04-18 22:08:00	Emerson ?	@jorgelordello Responde ae @itau	0.0	0.0		152.0	862.0	itau	jorgelordello itau	2
26348	986727860701450241	itau	2018-04-18 22:07:09	RG ??	#Itaú / @itau São quase 15 anos que eu preciso orar pra não ter problema com esse banco, porque quando tem, nem força divina ajuda. Santa Paciência e Santo Expedito, vem comigo!	0.0	0.0		742.0	42.0	itau	itau	1
26349	986727707626168320	itau	2018-04-18 22:06:32	RG ??	#Itaú / @itau mas resolver problemas que é bom para a satisfação do cliente... Bem, já deixei DM com meu contato. Fico no aguardo. +	0.0	0.0		742.0	42.0	itau	itau	1
26351	986727567704109056	itau	2018-04-18 22:05:59	? carol da luz ?	RT @ilovefofuras: Essa cachorra trabalha no Itaú e é a melhor coisa que eu vi hoje ? https://t.co/1I5xpmpkkK	20039.0	0.0		307.0	213.0	itau	ilovefofuras	1
26352	986727412653285378	itau	2018-04-18 22:05:22	marlasTattu	eu vo processa vcs porque vcs TIRAM taxa do nada do meu cartao seno 25 REAIS vcs sabiam que com 25 reais eu faco uma despesa? sinceramente que banco inutil vcs sao rico pra caralho e ainda fica cobrando taxa dozotro pra mante conta ativa se toquem @itau	0.0	0.0		2956.0	906.0	itau	itau	1
26353	986727297028968448	itau	2018-04-18 22:04:54	Luanna Lisboa	Itau comeu meu dinheiro com uma porra de seguro que eu nem fiz, tncccc	0.0	0.0		2052.0	529.0	itau		0
26354	986726454175072256	itau	2018-04-18 22:01:33	RG ??	#Itaú / @itau Já entrei em contato por diversos lugares e não to conseguindo contato. Vamos ver se por aqui alguma coisa funciona. ah, também fui numa agência e queriam bloquear de vez o cartão. Na hora de cobrar anuidade e as taxas são incríveis na agilidade +	0.0	0.0		742.0	42.0	itau	itau	1
26356	986726136389521409	itau	2018-04-18 22:00:18	Connekt	"O maior banco privado do Brasil abriu 3 novas vagas para Gerente de Relacionamento PF em Porto Alegre/RS. Venha trabalhar no Itaú Unibanco!

Acesse: https://t.co/WEkd7qj2mt https://t.co/vRHUFrZp5A"	0.0	0.0		3.0	31.0	itau		0
26358	986725963571564544	itau	2018-04-18 21:59:36	RG ??	#Itaú / @itau To reclamando porque Spotify, Globoplay, Netflix já estão pendentes... a pós-graduação mais uns dias vai ficar pendente (E JÁ AVISO QUE NÃO VOU PAGAR JUROS SE NÃO DEBITAR)... e se a minha empresa não conseguir depositar meu salário aí vai ter processo na amiguinha +	0.0	0.0		742.0	42.0	itau	itau	1
26360	986725405531914241	itau	2018-04-18 21:57:23	Fides Social	Premio Itau Social inscrições abertas https://t.co/nVFuaXtzT7	0.0	0.0		447.0	363.0	itau		0
26361	986725275055554560	itau	2018-04-18 21:56:52	RG ??	#Itaú / @itau Minhas contas debitadas online estão bloqueadas porque o cartão está bloqueado para compras online. E não consigo falar com ninguém pra desbloquear o atual e me darem uma BOA EXPLICAÇÃO o porque da troca da minha agência (sendo que um é do RS e esse novo do RJ) +	0.0	0.0		742.0	42.0	itau	itau	1
26363	986724520458407936	itau	2018-04-18 21:53:52	RG ??	#Itaú / @itau Óbvio que não. Lá vai eu pro 4004-4828, e perco horas tentando falar com um atendente, já que o sistema não me leva à opção para solucionar o meu problema. Quando eu digito minha agência e conta a máquina diz pra eu retornar outra hora. Outra hora quando? +	0.0	0.0		742.0	42.0	itau	itau	1
26364	986724093062995969	itau	2018-04-18 21:52:10	RG ??	#Itaú / @itau Eis que abro o cartão e lá diz que minha agência e conta mudaram. MAS QUEM PEDIU??? Eu só queria uma segunda via do meu cartão... detalhe, o cartão estava bloqueado apenas para compras pela internet. E o procedimento de desbloqueio é pela internet. Consegui? ¬¬ +	0.0	0.0		742.0	42.0	itau	itau	1
26365	986723740397514752	itau	2018-04-18 21:50:46	João	18:49 e eu na faculdade desde as 08:00 da manhã com esse pessoal maravilhoso do @itau ?? https://t.co/uUlReRFIy1	0.0	1.0		809.0	322.0	itau	itau	1
26366	986723654695358469	itau	2018-04-18 21:50:26	RG ??	"#Itaú / @Itau Uma conta do banco na casa dela? MAS COMO? Minha segunda via foi pra casa dela... Pensei: ""será que em algum momento eu passei o endereço dela para algum procedimento?"" Mesmo assim já fiquei desconfiado, pois eu confirmei o endereço da MINHA residência ao SAC +"	0.0	0.0		742.0	42.0	itau	itau	1
26368	986723357176598529	itau	2018-04-18 21:49:15	sem crush	Oi gata kkkkkSou igual ao Itau. Tenho tudo, só falta você! — dm tá aí baby https://t.co/2J0GwtE30U	0.0	0.0		851.0	343.0	itau		0
26369	986723302428340225	itau	2018-04-18 21:49:02	sem crush	Gata kkkk Sou igual ao Itau. Tenho tudo, só falta você! — Oi tudo bom? https://t.co/NxNiYoi78M	0.0	0.0		851.0	343.0	itau		0
26370	986723090787962882	itau	2018-04-18 21:48:11	RG ??	#Itaú / @itau Desliguei o telefone e refiz a ligação. Um atendente super educado parecia resolver meu problema. Enfim, a única solução era pedir uma segunda via. Passei o endereço da minha residência e aguardei. Aí, minha colega de trabalho diz que chegou uma conta na casa dela +	0.0	0.0		742.0	42.0	itau	itau	1
26371	986722785170001921	itau	2018-04-18 21:46:59	Alberto Neto	Adicionei um vídeo a uma playlist @YouTube https://t.co/WDJLFggR5W SUPERA rivais ITAÚ, BB, Bradesco, Caixa e Santander, como?	0.0	0.0		15.0	114.0	itau	youtube	1
26372	986722784914104321	itau	2018-04-18 21:46:59	Alberto Neto	Adicionei um vídeo a uma playlist @YouTube https://t.co/c7zk33i3N7 VITÓRIA NUBANK sobre Itaú, BB, Bradesco, Caixa e Santander	0.0	0.0		15.0	114.0	itau	youtube	1
26373	986722784805097472	itau	2018-04-18 21:46:58	Alberto Neto	Adicionei um vídeo a uma playlist @YouTube https://t.co/XiDF7zFvP5 CLIENTE NUBANK, BB ou ITAÚ, fuja da CILADA!	0.0	0.0		15.0	114.0	itau	youtube	1
26374	986722711446671365	itau	2018-04-18 21:46:41	Joci	@porrary_ Não tenho, só Itaú. Vou fazer isso aí	0.0	1.0		569.0	506.0	itau	porrary	1
26375	986722552662953984	itau	2018-04-18 21:46:03	RG ??	#Itaú / @itau aí a dondoca jogou na minha cara que eu estava reclamando de barriga cheia, já que o valor contestado era muito baixo. Oi? Não aguentei e um bate-boca foi iniciado. Até eu não aguentar a postura dela, que parecia de uma criança de 08 anos disputando doce com outra +	0.0	0.0		742.0	42.0	itau	itau	1
26376	986722388279742464	itau	2018-04-18 21:45:24	Andre Guilherme	"@mark21249171 @tsantos_17 @EugenioFERS67 @PastorMalafaia DESEMPREGO:
Algumas estimativas apontam que o resultado final da crise será uma destruição líquida de cerca de 3 milhões de vagas. O Itaú BBA, por sua vez, estima que a taxa de desemprego deve atingir 13% até o final de 2017 https://t.co/bZ1Lmcndon"	0.0	0.0		23.0	96.0	itau	mark21249171 tsantos_17 eugeniofers67 pastormalafaia	4
26377	986722325650341888	itau	2018-04-18 21:45:09	Connekt	"Trabalhe no maior banco privado do Brasil: estão abertas 3 novas vagas para Gerente de Relacionamento Empresas no Itaú Unibanco, em Porto Alegre/RS!

Acesse: https://t.co/2LZatMPnFo https://t.co/7KqUuILzhD"	0.0	0.0		3.0	31.0	itau		0
26378	986722297552801793	itau	2018-04-18 21:45:02	Rioszealberto	"RT @HumbertoReisJr: ?Lula, o ""pai dos pobres"", tinha mais dinheiro em conta corrente que o dono do Itaú. - Noticias Brasil Online https://t…"	78.0	0.0		84.0	327.0	itau	humbertoreisjr	1
26379	986722290137288704	itau	2018-04-18 21:45:01	Sonia Feijó	@Itau pelo amor de Deus tira o caracter acentuado do nome do documento na hora de imprimir... isso trava o spool de impressão do Ruindows 10	0.0	0.0		65.0	86.0	itau	itau	1
26381	986721953582059522	itau	2018-04-18 21:43:40	RG ??	"#Itaú / @itau Liguei pro SAC, contestei a compra e a atendente maravilhosamente irônica bloqueou o cartão... sendo que eu deixei claro que o número utilizado na compra não foi do meu cartão, mas sim do ""Cartão virtual"". Um poço de ironia e falta de educação era essa pessoa +"	0.0	0.0		742.0	42.0	itau	itau	1
26382	986721726376620032	itau	2018-04-18 21:42:46	Calili Santos	@roxmo Infomoney é do Itaú, Antagonista da Empiricus. Sem contar que independente deveria ser próximo de imparcial. Esse negócio de Fact check é uma palhaçada.	0.0	0.0	Place(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, id='1b036552473a76c1', url='https://api.twitter.com/1.1/geo/id/1b036552473a76c1.json', place_type='city', name='Jequié', full_name='Jequié, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, type='Polygon', coordinates=[[[-40.53828, -14.267745], [-39.700813, -14.267745], [-39.700813, -13.635272], [-40.53828, -13.635272]]]), attributes={})	182.0	178.0	itau	roxmo	1
26384	986721190592090113	itau	2018-04-18 21:40:38	RG ??	"Deixa eu contar uma historinha bem bonitinha aqui sobre o atendimento precário do #Itaú. Outro dia utilizei pela primeira vez o tal do ""Cartão virtual"", que gera um número e você só pode utilizar uma única vez... pois bem, na primeira já foi clonado. +"	0.0	0.0		742.0	42.0	itau		0
26388	986720203986952193	itau	2018-04-18 21:36:43	mundinho sza br	eu quando trabalhava no itaú https://t.co/7mLhH08T0I	0.0	0.0		2727.0	394.0	itau		0
26391	986720048252407808	itau	2018-04-18 21:36:06	desisto do amor	Que visao do inferno esse homem de quatro com o rego peludo no itau agr	0.0	1.0		16.0	44.0	itau		0
26392	986719878332715009	itau	2018-04-18 21:35:26	Valtencyr Camati	@itau Para o aplicativo do IPhone ? deveria ter a opção de cartão de débito tbm !!!!	0.0	0.0	Place(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, id='d229913f419fdd73', url='https://api.twitter.com/1.1/geo/id/d229913f419fdd73.json', place_type='city', name='Araucária', full_name='Araucária, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, type='Polygon', coordinates=[[[-49.5867133, -25.783832], [-49.3379323, -25.783832], [-49.3379323, -25.478172], [-49.5867133, -25.478172]]]), attributes={})	774.0	2345.0	itau	itau	1
26394	986719098808750081	itau	2018-04-18 21:32:20	podro silva	de nuncia veja a falta de vergonha da ouvidoria do banco itau cliente liga para ouvidoria fala que gerente itau  ajudou a rouba ele dentro da agencia  e ouvidoria pediu desculpa mais falou que iria apoia o roubo caso esta na justiça cliente e deficiente e tem provas do roubo	0.0	0.0		1608.0	4404.0	itau		0
26395	986718580581511173	itau	2018-04-18 21:30:16	Connekt	"Trabalhe na empresa que se tornou referência em compra e venda de automóveis: estão abertas 2 novas vagas para Promotor de Vendas no Icarros, do Itaú Unibanco, em Curitiba/PR e Campinas/SP!

Acesse: https://t.co/XlxVTKZwGS https://t.co/QGkXswwp3r"	0.0	0.0		3.0	31.0	itau		0
26396	986718169841782785	itau	2018-04-18 21:28:38	Filipe9	@itau Mec, vocês são massa.	0.0	0.0		74.0	133.0	itau	itau	1
26400	986717473419546624	itau	2018-04-18 21:25:52	vacilona	"genteee eu em Benfica 

estacionei o carro em uma rua ok
parei no itau - saquei dinheiro
fui na loterica - paguei umas contas
parei em uma lanchonete - comi

e depois disso eu esqueci aonde o carro tava 
fiquei andando umas meia hora ate achar o local 

Eh isto"	0.0	2.0		100.0	79.0	itau		0
26401	986717410232360960	itau	2018-04-18 21:25:37	AN	@GeorgMarques Fada da floresta amiguinha do Banco Itaú não herda votos do PT.	0.0	0.0		267.0	531.0	itau	georgmarques	1
26403	986717173258293250	itau	2018-04-18 21:24:41	sabrina	vou ir ali no itau resolver umas parada	0.0	1.0		1825.0	1326.0	itau		0
26410	986715523076542464	itau	2018-04-18 21:18:07	larelare	@itau *app Itaú 30 horas	0.0	0.0		397.0	531.0	itau	itau	1
26411	986715302359699456	itau	2018-04-18 21:17:15	larelare	@itau Foi pelo app mesmo! Não aparece a opção de pagar a fatura!	0.0	0.0		397.0	531.0	itau	itau	1
26413	986714340098236420	itau	2018-04-18 21:13:25	Alexander	Quando será que o @itau passará a funcionar com Google pay? É uma pergunta que me faço todo santo dia.	0.0	0.0		376.0	953.0	itau	itau	1
26414	986713570925834240	itau	2018-04-18 21:10:22	Killer Queen ?	Alguém fala isso pro Itaú 30 horas por favor? https://t.co/4n3wGiJBjl	0.0	1.0		628.0	199.0	itau		0
26415	986713551371894785	itau	2018-04-18 21:10:17	Ivo Santiago	@obetomuniz @itau Você acabou me lembrando que tenho que passar lá pra cancelar minha conta. =)	0.0	0.0		462.0	446.0	itau	obetomuniz itau	2
26418	986713244059521024	itau	2018-04-18 21:09:04	Tai	Só pq fiquei negativa em 4 reais o itau me manda essa SMS dizendo que vai me cobrar tarifa de 59,90 se não for quitado hoje. Namoral... vou ter que ir embora pra america. Não da mais. https://t.co/KrC6Gtq7nQ	0.0	3.0		309.0	364.0	itau		0
26419	986713068146184197	itau	2018-04-18 21:08:22	trem balinha	Mas vc estava no Itaú? Ou to viajando pensando que era vc kkkk — tá viajando kkkkkkkk https://t.co/X7rMVDmmM0	0.0	0.0		2702.0	513.0	itau		0
26420	986713028119924736	itau	2018-04-18 21:08:12	isinha	@jhessaraujo_ @itau lkkkkkkkkkk quando eu precisar entrarei em contato	0.0	0.0		123.0	198.0	itau	jhessaraujo_ itau	2
26421	986712964576239616	itau	2018-04-18 21:07:57	isinha	RT @jhessaraujo_: @itau @isacr_s KKKKKKKKKKKKKKKKK amiga aceita a ajuda deles	1.0	0.0		123.0	198.0	itau	jhessaraujo_: itau isacr_s	3
26422	986712596924502016	itau	2018-04-18 21:06:29	Marko Ourisso	Notícia importante: o Banco do Brasil, Bradesco, Itaú e Santander - bancos rivais da Caixa - reduziram suas taxas de juros para CRÉDITO IMOBILIÁRIO, facilitando o financiamento de imóveis. Fique atento corretor, pois o... https://t.co/OORSbTaAhj	0.0	0.0		115.0	1126.0	itau		0
26423	986712297946189824	itau	2018-04-18 21:05:18	Luca$ Da OFF	Tomar um xua e ir ali no shopping itau na leroy olhar coisas pro meu quarto kk	0.0	0.0		1852.0	338.0	itau		0
26429	986711433244303361	itau	2018-04-18 21:01:52	thisa	@jaoglhrms Imprimi o boleto e paga la no banco uai, ou faz pelo site, alguém da sua família tem itau?	0.0	0.0		1485.0	448.0	itau	jaoglhrms	1
26434	986710609436782597	itau	2018-04-18 20:58:36	Leonardo Amaral	@itau @x86girl Dispenso, obrigado. Prefiro não ser correntista de vocês do que ouvir que preciso viajar 200km porque vocês não são capazes de ajudar um cliente	0.0	0.0		387.0	593.0	itau	itau x86girl	2
26435	986710575316160513	itau	2018-04-18 20:58:28	Ah, aquele cara	@itau mandei a DM e tô esperando	0.0	0.0		811.0	516.0	itau	itau	1
26436	986710492369555456	itau	2018-04-18 20:58:08	Milsinho San	Eae bb n sou itau mas fui feito pra vc ? ??	0.0	0.0		23.0	123.0	itau		0
26438	986710467124047874	itau	2018-04-18 20:58:02	Bárbara Castanheira	@itau Ontem nao tinha..tanto que so consegui sacar 50 reais	0.0	0.0		394.0	2140.0	itau	itau	1
26441	986710248797954048	itau	2018-04-18 20:57:10	- Kimberly -	@mateusofofo_ eh o banco itau mas eu n tenho conta em banco	0.0	0.0		1679.0	610.0	itau	mateusofofo	1
