	Unnamed: 0	query	data	usuario	conteudo	retweets	favoritos	local	seguidores	amigos	tag	citados	n_citados
28263	986398226738802689	itau	2018-04-18 00:17:18	Giovanni	Viu @itau , em vez de fazer propagandinha insossa ufunizando a seleção. Esse cabra aqui põe a cara pra bater e discute temas de GRANDE interesse para todos nós. Isso também é ser socialmente consciente. https://t.co/6ORSUHewoE	0.0	1.0		211.0	681.0	itau	itau	1
28264	986397916431618049	itau	2018-04-18 00:16:04	andragon	nao tem preço ;) itau o banco do seu cu	1.0	1.0		288.0	182.0	itau		0
28266	986397750098104322	itau	2018-04-18 00:15:24	Akira	@itau Não tenho conta no Itau ? mas eu achei muito top agora, parabéns pra vocês ?	0.0	0.0		1932.0	163.0	itau	itau	1
28268	986397713569931265	itau	2018-04-18 00:15:15	letísta ?	"RT @ChogiwaStore: (?) BLOCK B - MONTAGE DVD 
• Frete de 15-45 dias úteis ou 30-90 dias úteis
• Lançamento: 14/05
• Pagamento por depósito/t…"	1.0	0.0		2144.0	2713.0	itau	chogiwastore	1
28270	986397451031543810	itau	2018-04-18 00:14:13	letísta ?	"RT @ChogiwaStore: (?) BIGBANG - 2017 CONCERT LAST DANCE IN SEOUL DVD
• Frete de 15-45 dias úteis ou 30-90 dias úteis
• Lançamento: 18/05
•…"	1.0	0.0		2144.0	2713.0	itau	chogiwastore	1
28274	986396714696404993	itau	2018-04-18 00:11:17	VAGAS.com.br	Vagas p/ ANALISTA SISTEMAS SR - Itaú Unibanco - São Paulo/SP - https://t.co/YugIY8RZOy	0.0	0.0		10026.0	41.0	itau		0
28275	986396549625282560	itau	2018-04-18 00:10:38	Thales Tripanon	@rhuan_kilder @Snapchat Ele n é o Itaú	0.0	1.0		249.0	179.0	itau	rhuan_kilder snapchat	2
28279	986395706771628032	itau	2018-04-18 00:07:17	Ari Brasil	"@Karlmarxbr_Br Marcas Malignas:
nestle itaú havan riachuelo habibs mc donald shell tv cancer... record.. folha de são paulo estadão....uber...NETFLIX...Sky"	0.0	0.0		235.0	258.0	itau	karlmarxbr_br	1
28281	986395260623446016	itau	2018-04-18 00:05:31	Chogiwa Store	"(?) BLOCK B - MONTAGE DVD 
• Frete de 15-45 dias úteis ou 30-90 dias úteis
• Lançamento: 14/05
• Pagamento por depósito/transferência: caixa, itaú, sicoob, banco do brasil, bradesco, santander ou paypal
• Orçamentos pela DM válido por 3 dias corridos https://t.co/YNFNvPPjmq"	1.0	2.0		2921.0	91.0	itau		0
28282	986394954074411013	itau	2018-04-18 00:04:18	thalita	itaú só me irrita	0.0	0.0		389.0	343.0	itau		0
28283	986394889297584128	itau	2018-04-18 00:04:02	Sanderlust	Alô @itau , socorro! ?? https://t.co/sI7LFPkCAr	0.0	0.0		545.0	800.0	itau	itau	1
28284	986394874198069249	itau	2018-04-18 00:03:58	IM BALDING	@itau Oq eu tenho que fazer pro dinheiro voltar	0.0	0.0		3195.0	764.0	itau	itau	1
28285	986394817323298817	itau	2018-04-18 00:03:45	Jean	@vittor_1903 @itau Me cachorreou na dm	0.0	1.0		365.0	419.0	itau	vittor_1903 itau	2
28289	986393787231588353	itau	2018-04-17 23:59:39	Chogiwa Store	"(?) BIGBANG - 2017 CONCERT LAST DANCE IN SEOUL DVD
• Frete de 15-45 dias úteis ou 30-90 dias úteis
• Lançamento: 18/05
• Pagamento por depósito/transferência: caixa, itaú, sicoob, banco do brasil, bradesco, santander ou paypal
• Orçamentos pela DM válido por 3 dias corridos https://t.co/Byl4xy4Sxl"	1.0	4.0		2921.0	91.0	itau		0
28290	986393703022555136	itau	2018-04-17 23:59:19	Rai Aquino	@joaoamoedonovo O q vc fez pra mudar isso qd fez parte do alto escalao do Itau-Unibanco???	0.0	0.0		142.0	99.0	itau	joaoamoedonovo	1
28291	986393459681611778	itau	2018-04-17 23:58:21	Bruno Marino	I'm at Itaú - @itau in Cachoeirinha, Rio Grande do Sul https://t.co/UdUnaDPsCg	0.0	0.0	Place(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, id='ffbca1b16b50edbb', url='https://api.twitter.com/1.1/geo/id/ffbca1b16b50edbb.json', place_type='city', name='Cachoeirinha', full_name='Cachoeirinha, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, type='Polygon', coordinates=[[[-51.1273815, -29.9723825], [-51.0630193, -29.9723825], [-51.0630193, -29.8651911], [-51.1273815, -29.8651911]]]), attributes={})	1576.0	1219.0	itau	itau	1
28292	986393310230208513	itau	2018-04-17 23:57:46	? Cisco Zappa ?	"O roteiro do Jucá segue.
O 1° tucano a ser comido tornou-se um cachorro morto, perdeu a serventia.

E os grandes golpistas que violentaram a democracia brasileira, deixando-a amordaçada no quarto escuro do estado de exceção, seguem com um Itaú de vantagens e plim-plim."	0.0	1.0		3786.0	1285.0	itau		0
28293	986393218332930049	itau	2018-04-17 23:57:24	Chogiwa Store	"(?) SNUPER - BLOSSOM
• Frete de 15-45 dias úteis ou 30-90 dias úteis
• Lançamento dia 25 de abril
• Pagamento por depósito/transferência: caixa, itaú, sicoob, banco do brasil, bradesco, santander ou paypal
• Orçamentos pela DM válido por 3 dias corridos https://t.co/09sQnujPoo"	0.0	1.0		2921.0	91.0	itau		0
28294	986393062355107841	itau	2018-04-17 23:56:47	Paulo Henrique Meyer	@raphaelstfl Dó de ter morrido num Itaú. Nem o capeta merece o Itaú.	0.0	0.0		161.0	356.0	itau	raphaelstfl	1
28296	986392514197426176	itau	2018-04-17 23:54:36	laura	@lucasbcmo @itau kkkkkkkkkkkkkkkkreaaaal ia até dar rt	0.0	0.0		435.0	400.0	itau	lucasbcmo itau	2
